Frame	 PSNR-Y 	 PSNR-U 	 PSNR-V 	 PSNR-All 	 Frame	  SSIM-Y	  SSIM-U	  SSIM-V	  SSIM-All	 Frame 
 3018	 46.077756	 48.254329	 49.208891	 46.790301	     	  0.976629	  0.984157	  0.984983	  0.979276	     
 3019	 46.016291	 48.196161	 49.178320	 46.732169	     	  0.977910	  0.984162	  0.985002	  0.980134	     
 3020	 46.153518	 48.256691	 49.199098	 46.849037	     	  0.977627	  0.984090	  0.984886	  0.979914	     
 3021	 46.149613	 48.296274	 49.229730	 46.853693	     	  0.978484	  0.984303	  0.985092	  0.980555	     
 3022	 46.480958	 48.341951	 49.278786	 47.122067	     	  0.978823	  0.984233	  0.985038	  0.980760	     
 3023	 46.624332	 48.366488	 49.313968	 47.239245	     	  0.979607	  0.984303	  0.985121	  0.981309	     
 3024	 48.317045	 48.952790	 49.821055	 48.639135	     	  0.986791	  0.985535	  0.986078	  0.986463	     
 3025	 47.370722	 48.792761	 49.677347	 47.902340	     	  0.984675	  0.985495	  0.986097	  0.985049	     
 3026	 47.435820	 48.772241	 49.703970	 47.951448	     	  0.984362	  0.985306	  0.986036	  0.984798	     
 3027	 47.066155	 48.632369	 49.612890	 47.643134	     	  0.983301	  0.985146	  0.985960	  0.984051	     
 3028	 47.152760	 48.647157	 49.689036	 47.719033	     	  0.982697	  0.984873	  0.985821	  0.983580	     
 3029	 46.581578	 48.577408	 49.591764	 47.260583	     	  0.980640	  0.985142	  0.986011	  0.982285	     
 3030	 46.696398	 48.597240	 49.621974	 47.355305	     	  0.980361	  0.985013	  0.985924	  0.982064	     
 3031	 46.331578	 48.400969	 49.421594	 47.027299	     	  0.979361	  0.984777	  0.985787	  0.981335	     
 3032	 46.739813	 48.490203	 49.561658	 47.369269	     	  0.980109	  0.984553	  0.985659	  0.981775	     
 3033	 46.329667	 48.442462	 49.451639	 47.033700	     	  0.978698	  0.984845	  0.985761	  0.980900	     
 3034	 46.495674	 48.511148	 49.542413	 47.180641	     	  0.978350	  0.984788	  0.985707	  0.980649	     
 3035	 46.180273	 48.402717	 49.443992	 46.910753	     	  0.977535	  0.984756	  0.985679	  0.980096	     
 3036	 46.305244	 48.405197	 49.428772	 47.007876	     	  0.976964	  0.984314	  0.985330	  0.979583	     
 3037	 46.003361	 48.377886	 49.418111	 46.765428	     	  0.976022	  0.984637	  0.985601	  0.979054	     
 3038	 46.183427	 48.423584	 49.486778	 46.919670	     	  0.976090	  0.984567	  0.985557	  0.979081	     
 3039	 45.997779	 48.338830	 49.431970	 46.757738	     	  0.975549	  0.984466	  0.985559	  0.978703	     
 3040	 46.065207	 48.343077	 49.401758	 46.808935	     	  0.975152	  0.984150	  0.985276	  0.978339	     
 3041	 46.056764	 48.376991	 49.439007	 46.809606	     	  0.975709	  0.984368	  0.985475	  0.978780	     
 3042	 46.116869	 48.393371	 49.463738	 46.861382	     	  0.975219	  0.984377	  0.985470	  0.978454	     
 3043	 46.030191	 48.364198	 49.440525	 46.787180	     	  0.975505	  0.984336	  0.985446	  0.978634	     
 3044	 46.024217	 48.368948	 49.440547	 46.782990	     	  0.974223	  0.984230	  0.985339	  0.977744	     
 3045	 42.721546	 43.838282	 45.717413	 43.280895	     	  0.964906	  0.968152	  0.975903	  0.967280	     
 3046	 43.290275	 43.906449	 45.695438	 43.713817	     	  0.967871	  0.968419	  0.975960	  0.969311	     
 3047	 43.407347	 43.957122	 45.736940	 43.812211	     	  0.968911	  0.968724	  0.976170	  0.970090	     
 3048	 43.641708	 44.186739	 46.039052	 44.053005	     	  0.969670	  0.969384	  0.976832	  0.970816	     
 3049	 44.219068	 44.601839	 46.365782	 44.576759	     	  0.972896	  0.971589	  0.977943	  0.973519	     
 3050	 44.553370	 44.981603	 46.718781	 44.920625	     	  0.973661	  0.972362	  0.978498	  0.974251	     
 3051	 44.202034	 44.565982	 46.259395	 44.546653	     	  0.973216	  0.971446	  0.977560	  0.973645	     
 3052	 44.436895	 44.937249	 46.633114	 44.819313	     	  0.973187	  0.972241	  0.978332	  0.973887	     
 3053	 44.707329	 45.157501	 46.880694	 45.079058	     	  0.974686	  0.973718	  0.979217	  0.975280	     
 3054	 45.028075	 45.536188	 47.159740	 45.404616	     	  0.975494	  0.974634	  0.979584	  0.976032	     
 3055	 44.839592	 45.402283	 47.009730	 45.229184	     	  0.975194	  0.974378	  0.979427	  0.975764	     
 3056	 45.021574	 45.510603	 47.091467	 45.388112	     	  0.975366	  0.974360	  0.979184	  0.975834	     
 3057	 44.917193	 45.315021	 46.885968	 45.257359	     	  0.976006	  0.974442	  0.979142	  0.976268	     
 3058	 45.097350	 45.683982	 47.284579	 45.492656	     	  0.975521	  0.975133	  0.979797	  0.976169	     
 3059	 44.959506	 45.579312	 47.167377	 45.362361	     	  0.975516	  0.975009	  0.979539	  0.976102	     
 3060	 45.074434	 45.762179	 47.334442	 45.493708	     	  0.974903	  0.974971	  0.979553	  0.975689	     
 3061	 44.819840	 45.313856	 46.887547	 45.186939	     	  0.975044	  0.974262	  0.978860	  0.975550	     
 3062	 45.089145	 45.677448	 47.236877	 45.480342	     	  0.975311	  0.975172	  0.979677	  0.976016	     
 3063	 44.821131	 45.560456	 47.207769	 45.262107	     	  0.974843	  0.974925	  0.979674	  0.975662	     
 3064	 45.157679	 45.825610	 47.371056	 45.568734	     	  0.975311	  0.975186	  0.979490	  0.975986	     
 3065	 44.718935	 45.563763	 47.197188	 45.185860	     	  0.974063	  0.974995	  0.979463	  0.975118	     
 3066	 44.509364	 45.258032	 46.826721	 44.944360	     	  0.973267	  0.973993	  0.978401	  0.974244	     
 3067	 44.732337	 45.400107	 46.991654	 45.148400	     	  0.974774	  0.974459	  0.979073	  0.975438	     
 3068	 45.207076	 45.825935	 47.376439	 45.605529	     	  0.975484	  0.975135	  0.979545	  0.976103	     
 3069	 44.978979	 45.758107	 47.343601	 45.423771	     	  0.975304	  0.975392	  0.979743	  0.976059	     
 3070	 45.119177	 45.877731	 47.436418	 45.555691	     	  0.974516	  0.975142	  0.979633	  0.975473	     
 3071	 45.127169	 45.793133	 47.323833	 45.536073	     	  0.974731	  0.975116	  0.979449	  0.975581	     
 3072	 47.650225	 47.896128	 48.933961	 47.881345	     	  0.984671	  0.982404	  0.983885	  0.984162	     
 3073	 46.622067	 47.490443	 48.659109	 47.044104	     	  0.982431	  0.982256	  0.983984	  0.982661	     
 3074	 46.721871	 47.761076	 48.866135	 47.181431	     	  0.982174	  0.982536	  0.984100	  0.982556	     
 3075	 46.273461	 47.425978	 48.648620	 46.774962	     	  0.981320	  0.981945	  0.983752	  0.981830	     
 3076	 46.382075	 47.590458	 48.730780	 46.888670	     	  0.980996	  0.981968	  0.983645	  0.981599	     
 3077	 46.169564	 47.290705	 48.446650	 46.655836	     	  0.980953	  0.981650	  0.983462	  0.981487	     
 3078	 46.352838	 47.554435	 48.756267	 46.864403	     	  0.981081	  0.982037	  0.983817	  0.981697	     
 3079	 46.142885	 47.449396	 48.729481	 46.688659	     	  0.980573	  0.981686	  0.983785	  0.981294	     
 3080	 46.196495	 47.629418	 48.850108	 46.766694	     	  0.980129	  0.981755	  0.983846	  0.981020	     
 3081	 46.107054	 47.321371	 48.558582	 46.625587	     	  0.980584	  0.981405	  0.983567	  0.981218	     
 3082	 46.252788	 47.464295	 48.686891	 46.769058	     	  0.980739	  0.981582	  0.983734	  0.981379	     
 3083	 46.047442	 47.291534	 48.589561	 46.579785	     	  0.980446	  0.981234	  0.983567	  0.981097	     
 3084	 46.117778	 47.556247	 48.828884	 46.694632	     	  0.979793	  0.981403	  0.983743	  0.980719	     
 3085	 46.060581	 47.399584	 48.711154	 46.617514	     	  0.980299	  0.981325	  0.983721	  0.981040	     
 3086	 46.217825	 47.430111	 48.712437	 46.740651	     	  0.980481	  0.981344	  0.983722	  0.981165	     
 3087	 45.975882	 47.229070	 48.511258	 46.508803	     	  0.980004	  0.981009	  0.983498	  0.980754	     
 3088	 46.035679	 47.464417	 48.787475	 46.615332	     	  0.979345	  0.981178	  0.983643	  0.980367	     
 3089	 46.066033	 47.405577	 48.731097	 46.624530	     	  0.980059	  0.981230	  0.983663	  0.980855	     
 3090	 46.229056	 47.503200	 48.831423	 46.771926	     	  0.980229	  0.981300	  0.983779	  0.980999	     
 3091	 45.962815	 47.279804	 48.633243	 46.518715	     	  0.979641	  0.980795	  0.983468	  0.980471	     
 3092	 45.971355	 47.442091	 48.742260	 46.558670	     	  0.978947	  0.980891	  0.983486	  0.980028	     
 3093	 46.026487	 47.356970	 48.683426	 46.582887	     	  0.979823	  0.980873	  0.983509	  0.980612	     
 3094	 46.192807	 47.506914	 48.789230	 46.740666	     	  0.980057	  0.981095	  0.983640	  0.980827	     
 3095	 46.041152	 47.447370	 48.748283	 46.613178	     	  0.979695	  0.981008	  0.983587	  0.980563	     
 3096	 45.973226	 47.474360	 48.771144	 46.567380	     	  0.978940	  0.980824	  0.983501	  0.980014	     
 3097	 46.068820	 47.460237	 48.743321	 46.635472	     	  0.979757	  0.980930	  0.983535	  0.980582	     
 3098	 46.163825	 47.465582	 48.735900	 46.707419	     	  0.979907	  0.980871	  0.983493	  0.980665	     
 3099	 46.011312	 47.397277	 48.691740	 46.577819	     	  0.979550	  0.980742	  0.983416	  0.980393	     
 3100	 45.957657	 47.429997	 48.727693	 46.545102	     	  0.978877	  0.980592	  0.983356	  0.979909	     
 3101	 46.053533	 47.433135	 48.713635	 46.617075	     	  0.979690	  0.980762	  0.983392	  0.980486	     
 3102	 46.139590	 47.443013	 48.710350	 46.683280	     	  0.979809	  0.980724	  0.983342	  0.980550	     
 3103	 45.999557	 47.385018	 48.675736	 46.565559	     	  0.979529	  0.980610	  0.983299	  0.980338	     
 3104	 45.961749	 47.402615	 48.690501	 46.540726	     	  0.978939	  0.980439	  0.983214	  0.979901	     
 3105	 46.034688	 47.381604	 48.642989	 46.588351	     	  0.979786	  0.980584	  0.983208	  0.980489	     
 3106	 46.064323	 47.392772	 48.658248	 46.613923	     	  0.979589	  0.980554	  0.983234	  0.980357	     
 3107	 45.845311	 47.334930	 48.604998	 46.434057	     	  0.979419	  0.980522	  0.983256	  0.980242	     
 3108	 45.966809	 47.409301	 48.711796	 46.547655	     	  0.979013	  0.980440	  0.983284	  0.979962	     
 3109	 45.305691	 47.201664	 48.491050	 45.988994	     	  0.976999	  0.980180	  0.982907	  0.978514	     
 3110	 45.544069	 47.238999	 48.525703	 46.182129	     	  0.977784	  0.980191	  0.982984	  0.979052	     
 3111	 45.113642	 47.218838	 48.542204	 45.845118	     	  0.976700	  0.980218	  0.983070	  0.978348	     
 3112	 45.734559	 47.323061	 48.630357	 46.350177	     	  0.977421	  0.979959	  0.982914	  0.978759	     
 3113	 45.679519	 47.296322	 48.622216	 46.303501	     	  0.977809	  0.980107	  0.983012	  0.979059	     
 3114	 45.677386	 47.298473	 48.627820	 46.302692	     	  0.977342	  0.980016	  0.982980	  0.978727	     
 3115	 45.486256	 47.262957	 48.616047	 46.149124	     	  0.976794	  0.979929	  0.982949	  0.978342	     
 3116	 45.430093	 47.267274	 48.628666	 46.107175	     	  0.976273	  0.979801	  0.982917	  0.977968	     
 3117	 45.724263	 47.310059	 48.642640	 46.341741	     	  0.977779	  0.980014	  0.982990	  0.979020	     
 3118	 45.746054	 47.324793	 48.656962	 46.361857	     	  0.977507	  0.979947	  0.982973	  0.978825	     
 3119	 45.866712	 47.339508	 48.666817	 46.457242	     	  0.977973	  0.979956	  0.982991	  0.979140	     
 3120	 47.588831	 47.941573	 48.966325	 47.849714	     	  0.984256	  0.982265	  0.983782	  0.983845	     
 3121	 47.160966	 47.882933	 48.935433	 47.529833	     	  0.983417	  0.982583	  0.984118	  0.983394	     
 3122	 47.124255	 47.927216	 48.980606	 47.515290	     	  0.983275	  0.982646	  0.984160	  0.983317	     
 3123	 46.849630	 47.875106	 48.938428	 47.300880	     	  0.982728	  0.982573	  0.984129	  0.982935	     
 3124	 46.717587	 47.950549	 49.033632	 47.224082	     	  0.982048	  0.982539	  0.984189	  0.982487	     
 3125	 46.659580	 47.903428	 48.996631	 47.169912	     	  0.982188	  0.982728	  0.984333	  0.982636	     
 3126	 46.704489	 47.926801	 49.026130	 47.210095	     	  0.982300	  0.982708	  0.984388	  0.982716	     
 3127	 46.149756	 47.755693	 48.853352	 46.748350	     	  0.980860	  0.982423	  0.984085	  0.981658	     
 3128	 46.363858	 47.803693	 48.944476	 46.927412	     	  0.980760	  0.982289	  0.984090	  0.981570	     
 3129	 45.908898	 47.582705	 48.698132	 46.525133	     	  0.979879	  0.982134	  0.983814	  0.980911	     
 3130	 46.149593	 47.679370	 48.794507	 46.731999	     	  0.979662	  0.981947	  0.983790	  0.980731	     
 3131	 45.952196	 47.601354	 48.688367	 46.559815	     	  0.979411	  0.981806	  0.983601	  0.980509	     
 3132	 45.852192	 47.572321	 48.696920	 46.480034	     	  0.978076	  0.981317	  0.983330	  0.979492	     
 3133	 45.926597	 47.575379	 48.708569	 46.538821	     	  0.978872	  0.981631	  0.983566	  0.980114	     
 3134	 46.167027	 47.610396	 48.770300	 46.733430	     	  0.979714	  0.981575	  0.983623	  0.980676	     
 3135	 45.985643	 47.541052	 48.711776	 46.579830	     	  0.979348	  0.981441	  0.983526	  0.980393	     
 3136	 45.887697	 47.566520	 48.737798	 46.510700	     	  0.978274	  0.981185	  0.983388	  0.979612	     
 3137	 45.993597	 47.551142	 48.732050	 46.589325	     	  0.979108	  0.981365	  0.983528	  0.980221	     
 3138	 46.065585	 47.568727	 48.740882	 46.647549	     	  0.979150	  0.981302	  0.983514	  0.980236	     
 3139	 45.877999	 47.504121	 48.695650	 46.490833	     	  0.978781	  0.981155	  0.983443	  0.979953	     
 3140	 46.062731	 47.531248	 48.764421	 46.642717	     	  0.979360	  0.981113	  0.983501	  0.980343	     
 3141	 45.540268	 47.381350	 48.490977	 46.194121	     	  0.977806	  0.980984	  0.983096	  0.979217	     
 3142	 46.021395	 47.486975	 48.688643	 46.597448	     	  0.979597	  0.981288	  0.983531	  0.980534	     
 3143	 45.762491	 47.229594	 48.431118	 46.338893	     	  0.979673	  0.980827	  0.983132	  0.980442	     
 3144	 46.243917	 47.407010	 48.656111	 46.750930	     	  0.980662	  0.980797	  0.983282	  0.981121	     
 3145	 45.811707	 47.361347	 48.623117	 46.413744	     	  0.979194	  0.980898	  0.983351	  0.980171	     
 3146	 45.933439	 47.436033	 48.643403	 46.518884	     	  0.978543	  0.980740	  0.983188	  0.979684	     
 3147	 45.679928	 47.295500	 48.477845	 46.289386	     	  0.977993	  0.980370	  0.982892	  0.979206	     
 3148	 45.731056	 47.356613	 48.524602	 46.341392	     	  0.977344	  0.980265	  0.982729	  0.978729	     
 3149	 45.748952	 47.273397	 48.412056	 46.332524	     	  0.978300	  0.980486	  0.982816	  0.979417	     
 3150	 45.868337	 47.377933	 48.500663	 46.446727	     	  0.977930	  0.980497	  0.982806	  0.979170	     
 3151	 45.496073	 47.127251	 48.300741	 46.108270	     	  0.976975	  0.980038	  0.982415	  0.978392	     
 3152	 45.662559	 47.223743	 48.412619	 46.259952	     	  0.977099	  0.979875	  0.982317	  0.978432	     
 3153	 45.596314	 47.142478	 48.339041	 46.190954	     	  0.977702	  0.979819	  0.982295	  0.978820	     
 3154	 45.741985	 47.201792	 48.398901	 46.316189	     	  0.977797	  0.979751	  0.982286	  0.978871	     
 3155	 45.576066	 47.119970	 48.352554	 46.173823	     	  0.977549	  0.979656	  0.982270	  0.978687	     
 3156	 45.569278	 47.151221	 48.365392	 46.174093	     	  0.976828	  0.979401	  0.982087	  0.978133	     
 3157	 45.681967	 47.181755	 48.412753	 46.269157	     	  0.977946	  0.979764	  0.982396	  0.978991	     
 3158	 45.818400	 47.218097	 48.423548	 46.379025	     	  0.978182	  0.979730	  0.982348	  0.979135	     
 3159	 45.662240	 47.181769	 48.410367	 46.253853	     	  0.977871	  0.979671	  0.982373	  0.978922	     
 3160	 45.593438	 47.191610	 48.432644	 46.204729	     	  0.976910	  0.979503	  0.982296	  0.978240	     
 3161	 45.700204	 47.214263	 48.442606	 46.290500	     	  0.977874	  0.979783	  0.982483	  0.978960	     
 3162	 45.715728	 47.233824	 48.453475	 46.306095	     	  0.977573	  0.979784	  0.982461	  0.978757	     
 3163	 45.700449	 47.191536	 48.443660	 46.287725	     	  0.978284	  0.979744	  0.982531	  0.979235	     
 3164	 45.752156	 47.222431	 48.488266	 46.335889	     	  0.978009	  0.979706	  0.982537	  0.979047	     
 3165	 45.519235	 47.099870	 48.397146	 46.132038	     	  0.978073	  0.979743	  0.982558	  0.979099	     
 3166	 45.806348	 47.156472	 48.448371	 46.363946	     	  0.978261	  0.979426	  0.982438	  0.979152	     
 3167	 45.878494	 47.166096	 48.449840	 46.420028	     	  0.978507	  0.979411	  0.982397	  0.979306	     
 3168	 48.337833	 48.537988	 49.459686	 48.539839	     	  0.986766	  0.983802	  0.984773	  0.985940	     
 3169	 47.028763	 48.290438	 49.189178	 47.521904	     	  0.983858	  0.983734	  0.984613	  0.983963	     
 3170	 46.997753	 48.300898	 49.195382	 47.500875	     	  0.983066	  0.983482	  0.984456	  0.983367	     
 3171	 46.663838	 48.195735	 49.083056	 47.222579	     	  0.982834	  0.983426	  0.984375	  0.983190	     
 3172	 46.666091	 48.188343	 49.102229	 47.225380	     	  0.981662	  0.982864	  0.984039	  0.982258	     
 3173	 46.435852	 48.123070	 49.048457	 47.035650	     	  0.981678	  0.983152	  0.984284	  0.982358	     
 3174	 46.496241	 48.145296	 49.085612	 47.088630	     	  0.981334	  0.983054	  0.984226	  0.982103	     
 3175	 46.256671	 48.028938	 48.994249	 46.880380	     	  0.981021	  0.982903	  0.984162	  0.981858	     
 3176	 46.214231	 48.029143	 49.015077	 46.849819	     	  0.980157	  0.982506	  0.983944	  0.981180	     
 3177	 46.240584	 47.978795	 48.988897	 46.861018	     	  0.980864	  0.982728	  0.984093	  0.981713	     
 3178	 46.363518	 47.985960	 49.020615	 46.959491	     	  0.980942	  0.982580	  0.984087	  0.981739	     
 3179	 46.163106	 47.908455	 48.956121	 46.789004	     	  0.980645	  0.982438	  0.983989	  0.981501	     
 3180	 46.160351	 47.915019	 48.981900	 46.790327	     	  0.980040	  0.982177	  0.983887	  0.981037	     
 3181	 46.216605	 47.857669	 48.939851	 46.821841	     	  0.980761	  0.982267	  0.983920	  0.981538	     
 3182	 46.331744	 47.868744	 48.958716	 46.913253	     	  0.980885	  0.982188	  0.983926	  0.981609	     
 3183	 46.169128	 47.786757	 48.902596	 46.772324	     	  0.980686	  0.982000	  0.983825	  0.981428	     
 3184	 46.174213	 47.820352	 48.934182	 46.783859	     	  0.980207	  0.981850	  0.983795	  0.981079	     
 3185	 46.189275	 47.778553	 48.898445	 46.786236	     	  0.980764	  0.981974	  0.983856	  0.981481	     
 3186	 46.337895	 47.798203	 48.919390	 46.904324	     	  0.981008	  0.981909	  0.983841	  0.981630	     
 3187	 46.147052	 47.703303	 48.849881	 46.738968	     	  0.980796	  0.981755	  0.983742	  0.981447	     
 3188	 46.141091	 47.729935	 48.886724	 46.741716	     	  0.980117	  0.981476	  0.983618	  0.980927	     
 3189	 46.144426	 47.672950	 48.839168	 46.731802	     	  0.980627	  0.981660	  0.983694	  0.981310	     
 3190	 46.234408	 47.711473	 48.881662	 46.809955	     	  0.980603	  0.981567	  0.983684	  0.981277	     
 3191	 46.019613	 47.605620	 48.835373	 46.626942	     	  0.980220	  0.981453	  0.983632	  0.980994	     
 3192	 45.953283	 47.643990	 48.840115	 46.581490	     	  0.979121	  0.981121	  0.983432	  0.980173	     
 3193	 46.047073	 47.589031	 48.783229	 46.640482	     	  0.980198	  0.981378	  0.983543	  0.980952	     
 3194	 46.057461	 47.640539	 48.842818	 46.661344	     	  0.979635	  0.981215	  0.983508	  0.980544	     
 3195	 45.821859	 47.511422	 48.732617	 46.452282	     	  0.979296	  0.981000	  0.983352	  0.980256	     
 3196	 45.738368	 47.525494	 48.716596	 46.388033	     	  0.977859	  0.980645	  0.983042	  0.979187	     
 3197	 45.045875	 47.117262	 48.015130	 45.730094	     	  0.976522	  0.980247	  0.982049	  0.978064	     
 3198	 45.319827	 47.228593	 48.129539	 45.968125	     	  0.977323	  0.980162	  0.982075	  0.978588	     
 3199	 45.263613	 47.247057	 48.188454	 45.932704	     	  0.977494	  0.980260	  0.982283	  0.978753	     
 3200	 45.552868	 47.319605	 48.355270	 46.182464	     	  0.977239	  0.979971	  0.982316	  0.978540	     
 3201	 45.650801	 47.347936	 48.365984	 46.262531	     	  0.978636	  0.980492	  0.982666	  0.979617	     
 3202	 45.799619	 47.405244	 48.461758	 46.393899	     	  0.978739	  0.980420	  0.982687	  0.979677	     
 3203	 45.613480	 47.328845	 48.381329	 46.232954	     	  0.978643	  0.980381	  0.982671	  0.979604	     
 3204	 45.591390	 47.336834	 48.414676	 46.220354	     	  0.977478	  0.980011	  0.982421	  0.978724	     
 3205	 45.694851	 47.348440	 48.388043	 46.298643	     	  0.978813	  0.980451	  0.982684	  0.979731	     
 3206	 45.649462	 47.357559	 48.396549	 46.265879	     	  0.978235	  0.980347	  0.982624	  0.979318	     
 3207	 45.328332	 47.210046	 48.223812	 45.981854	     	  0.978297	  0.980254	  0.982501	  0.979324	     
 3208	 45.554381	 47.229342	 48.281894	 46.164490	     	  0.977292	  0.979559	  0.981959	  0.978448	     
 3209	 45.468072	 47.261688	 48.294777	 46.103558	     	  0.978186	  0.980204	  0.982422	  0.979228	     
 3210	 45.591712	 47.340052	 48.410108	 46.220557	     	  0.977419	  0.980012	  0.982363	  0.978675	     
 3211	 45.447617	 47.263389	 48.315708	 46.090075	     	  0.977547	  0.979967	  0.982326	  0.978747	     
 3212	 45.328165	 47.211842	 48.295395	 45.989018	     	  0.975932	  0.979316	  0.981806	  0.977475	     
 3213	 45.528022	 47.287158	 48.353814	 46.159000	     	  0.977632	  0.979802	  0.982195	  0.978754	     
 3214	 45.511629	 47.272400	 48.372870	 46.146368	     	  0.976861	  0.979543	  0.982044	  0.978172	     
 3215	 45.656589	 47.304577	 48.414720	 46.266291	     	  0.977505	  0.979687	  0.982198	  0.978651	     
 3216	 48.009585	 48.414747	 49.268008	 48.263417	     	  0.985712	  0.983206	  0.984299	  0.985059	     
 3217	 47.150963	 48.320063	 49.146216	 47.612045	     	  0.984184	  0.983600	  0.984660	  0.984166	     
 3218	 47.096635	 48.324485	 49.157461	 47.573627	     	  0.983744	  0.983470	  0.984585	  0.983839	     
 3219	 46.778383	 48.184932	 48.984877	 47.296697	     	  0.983264	  0.983284	  0.984369	  0.983452	     
 3220	 46.794009	 48.202518	 49.101202	 47.323851	     	  0.982706	  0.983049	  0.984340	  0.983035	     
 3221	 46.500345	 48.077830	 48.913066	 47.064424	     	  0.982500	  0.982994	  0.984294	  0.982882	     
 3222	 46.565403	 48.092935	 48.956851	 47.120538	     	  0.982309	  0.982927	  0.984295	  0.982743	     
 3223	 46.284296	 47.940739	 48.827694	 46.872788	     	  0.981872	  0.982717	  0.984123	  0.982388	     
 3224	 46.325138	 47.975180	 48.887901	 46.914848	     	  0.981365	  0.982581	  0.984019	  0.982010	     
 3225	 46.235589	 47.830707	 48.729982	 46.810815	     	  0.981395	  0.982377	  0.983907	  0.981978	     
 3226	 46.285454	 47.869738	 48.793395	 46.860700	     	  0.981204	  0.982238	  0.983786	  0.981807	     
 3227	 46.029689	 47.662189	 48.623257	 46.620352	     	  0.980789	  0.981860	  0.983612	  0.981438	     
 3228	 46.135083	 47.745178	 48.751191	 46.725163	     	  0.980564	  0.981864	  0.983623	  0.981290	     
 3229	 46.082402	 47.581694	 48.599992	 46.647350	     	  0.981034	  0.981794	  0.983549	  0.981580	     
 3230	 46.220888	 47.675325	 48.693590	 46.774993	     	  0.981065	  0.981875	  0.983719	  0.981642	     
 3231	 45.907818	 47.360231	 48.399151	 46.463641	     	  0.980656	  0.981262	  0.983153	  0.981173	     
 3232	 46.136280	 47.656320	 48.703586	 46.709273	     	  0.980600	  0.981552	  0.983578	  0.981255	     
 3233	 45.859949	 47.352367	 48.473591	 46.434081	     	  0.980224	  0.981298	  0.983408	  0.980934	     
 3234	 45.950384	 47.527863	 48.577353	 46.537285	     	  0.979639	  0.981389	  0.983360	  0.980551	     
 3235	 45.577799	 47.137423	 48.271429	 46.169222	     	  0.979210	  0.980749	  0.982885	  0.980079	     
 3236	 45.891203	 47.322407	 48.398438	 46.445838	     	  0.979537	  0.980686	  0.982773	  0.980268	     
 3237	 45.755299	 47.150866	 48.231230	 46.301728	     	  0.979894	  0.980590	  0.982788	  0.980492	     
 3238	 45.881429	 47.345670	 48.439799	 46.445962	     	  0.979521	  0.980625	  0.982870	  0.980263	     
 3239	 45.604380	 47.135797	 48.293942	 46.191612	     	  0.979371	  0.980393	  0.982768	  0.980107	     
 3240	 45.630985	 47.232086	 48.313610	 46.226783	     	  0.977885	  0.979969	  0.982268	  0.978963	     
 3241	 45.594481	 47.021661	 48.111619	 46.149619	     	  0.978773	  0.980058	  0.982212	  0.979560	     
 3242	 45.747103	 47.232822	 48.318663	 46.315928	     	  0.978641	  0.980155	  0.982436	  0.979526	     
 3243	 45.511542	 47.047396	 48.165626	 46.095712	     	  0.978341	  0.979765	  0.982262	  0.979232	     
 3244	 45.526118	 47.290864	 48.378232	 46.160456	     	  0.977109	  0.979917	  0.982295	  0.978441	     
 3245	 45.624164	 47.088606	 48.219261	 46.192577	     	  0.978650	  0.979858	  0.982367	  0.979471	     
 3246	 45.713197	 47.141363	 48.255760	 46.271160	     	  0.978569	  0.979862	  0.982225	  0.979394	     
 3247	 45.459024	 46.918887	 48.067423	 46.028204	     	  0.978088	  0.979363	  0.981967	  0.978947	     
 3248	 45.526323	 47.227892	 48.345893	 46.149233	     	  0.977163	  0.979632	  0.982208	  0.978415	     
 3249	 45.641648	 47.167659	 48.324117	 46.227426	     	  0.978388	  0.979907	  0.982423	  0.979313	     
 3250	 45.731122	 47.197931	 48.303565	 46.297483	     	  0.978457	  0.979817	  0.982293	  0.979323	     
 3251	 45.387430	 46.718103	 47.937573	 45.932761	     	  0.978055	  0.978844	  0.981598	  0.978777	     
 3252	 45.523888	 47.057271	 48.212640	 46.111301	     	  0.977439	  0.979258	  0.981859	  0.978479	     
 3253	 45.659972	 47.048878	 48.210907	 46.213440	     	  0.978673	  0.979520	  0.982161	  0.979395	     
 3254	 45.781675	 47.225178	 48.355482	 46.345015	     	  0.978704	  0.979804	  0.982339	  0.979493	     
 3255	 45.527604	 47.043285	 48.232285	 46.114272	     	  0.978299	  0.979550	  0.982246	  0.979166	     
 3256	 45.536085	 47.112144	 48.287580	 46.135607	     	  0.977513	  0.979306	  0.982061	  0.978570	     
 3257	 45.057808	 46.495258	 47.765725	 45.634197	     	  0.977654	  0.978568	  0.981331	  0.978419	     
 3258	 45.039695	 46.561082	 47.793511	 45.632135	     	  0.976769	  0.978518	  0.981216	  0.977802	     
 3259	 45.143394	 46.774919	 48.015399	 45.762364	     	  0.977553	  0.978930	  0.981731	  0.978479	     
 3260	 45.621160	 47.111256	 48.233100	 46.194802	     	  0.978070	  0.979239	  0.981820	  0.978890	     
 3261	 45.527421	 47.050792	 48.173470	 46.109085	     	  0.978738	  0.979504	  0.981995	  0.979408	     
 3262	 45.721833	 47.140170	 48.253596	 46.277313	     	  0.978644	  0.979322	  0.981842	  0.979290	     
 3263	 45.780452	 47.138983	 48.223666	 46.318281	     	  0.978867	  0.979387	  0.981757	  0.979435	     
 3264	 48.215513	 48.426596	 49.267670	 48.409871	     	  0.986793	  0.983639	  0.984378	  0.985865	     
 3265	 46.758246	 47.872998	 48.765837	 47.213031	     	  0.983802	  0.983237	  0.983925	  0.983728	     
