Frame	 PSNR-Y 	 PSNR-U 	 PSNR-V 	 PSNR-All 	 Frame	  SSIM-Y	  SSIM-U	  SSIM-V	  SSIM-All	 Frame 
 9208	 43.583316	 46.668739	 46.601506	 44.383373	     	  0.966647	  0.980963	  0.980885	  0.971406	     
 9209	 43.543028	 46.644130	 46.595843	 44.348077	     	  0.966724	  0.980937	  0.980898	  0.971455	     
 9210	 43.580674	 46.641055	 46.593966	 44.377768	     	  0.966808	  0.980946	  0.980900	  0.971513	     
 9211	 43.542708	 46.640901	 46.582866	 44.346212	     	  0.966786	  0.980938	  0.980857	  0.971490	     
 9212	 43.588014	 46.662169	 46.601465	 44.386485	     	  0.966723	  0.980933	  0.980884	  0.971451	     
 9213	 43.589622	 46.663759	 46.603621	 44.388146	     	  0.966810	  0.980970	  0.980903	  0.971519	     
 9214	 43.592527	 46.673133	 46.602567	 44.391293	     	  0.966749	  0.980976	  0.980873	  0.971474	     
 9215	 43.603210	 46.670960	 46.608109	 44.400192	     	  0.966783	  0.980930	  0.980884	  0.971491	     
 9216	 43.688776	 46.730926	 46.660897	 44.479927	     	  0.967961	  0.980996	  0.981098	  0.972323	     
 9217	 43.669287	 46.737662	 46.673552	 44.466267	     	  0.967929	  0.981142	  0.981217	  0.972345	     
 9218	 43.721402	 46.761690	 46.703363	 44.513360	     	  0.968070	  0.981217	  0.981312	  0.972468	     
 9219	 43.698047	 46.747966	 46.680674	 44.491027	     	  0.968144	  0.981214	  0.981315	  0.972517	     
 9220	 43.735326	 46.776692	 46.707345	 44.526389	     	  0.968122	  0.981185	  0.981274	  0.972491	     
 9221	 43.713937	 46.757060	 46.675655	 44.504134	     	  0.968259	  0.981334	  0.981377	  0.972625	     
 9222	 43.752755	 46.778520	 46.700161	 44.539778	     	  0.968260	  0.981339	  0.981400	  0.972630	     
 9223	 43.682215	 46.745632	 46.651185	 44.475155	     	  0.968043	  0.981309	  0.981346	  0.972471	     
 9224	 43.674677	 46.751958	 46.682666	 44.472910	     	  0.967731	  0.981186	  0.981251	  0.972227	     
 9225	 43.677932	 46.736465	 46.649076	 44.470608	     	  0.967913	  0.981343	  0.981309	  0.972384	     
 9226	 43.731759	 46.759674	 46.677465	 44.518825	     	  0.967982	  0.981347	  0.981337	  0.972435	     
 9227	 43.653537	 46.722904	 46.644368	 44.449267	     	  0.967835	  0.981318	  0.981317	  0.972330	     
 9228	 43.607682	 46.724807	 46.634580	 44.411720	     	  0.967213	  0.981158	  0.981166	  0.971863	     
 9229	 43.642572	 46.694055	 46.617677	 44.434949	     	  0.967683	  0.981278	  0.981270	  0.972213	     
 9230	 43.667670	 46.716149	 46.648272	 44.460304	     	  0.967393	  0.981259	  0.981239	  0.972011	     
 9231	 43.537007	 46.669098	 46.597684	 44.345872	     	  0.967115	  0.981204	  0.981218	  0.971814	     
 9232	 43.522799	 46.717570	 46.626621	 44.342010	     	  0.966618	  0.981162	  0.981143	  0.971463	     
 9233	 43.507774	 46.662378	 46.568226	 44.318809	     	  0.966903	  0.981166	  0.981132	  0.971652	     
 9234	 43.561482	 46.653104	 46.562816	 44.360459	     	  0.966880	  0.981117	  0.981078	  0.971619	     
 9235	 43.472987	 46.614362	 46.530433	 44.282436	     	  0.966691	  0.981070	  0.981027	  0.971477	     
 9236	 43.420358	 46.637169	 46.536551	 44.242908	     	  0.966091	  0.981049	  0.980970	  0.971064	     
 9237	 43.516911	 46.635530	 46.545370	 44.321251	     	  0.966829	  0.981120	  0.981055	  0.971582	     
 9238	 43.554962	 46.672420	 46.579465	 44.358793	     	  0.966747	  0.981147	  0.981095	  0.971538	     
 9239	 43.511638	 46.649309	 46.555967	 44.319422	     	  0.966759	  0.981094	  0.981071	  0.971533	     
 9240	 43.479389	 46.702645	 46.588389	 44.301850	     	  0.966140	  0.981105	  0.981054	  0.971120	     
 9241	 43.522738	 46.674325	 46.561082	 44.331280	     	  0.966673	  0.981139	  0.981070	  0.971484	     
 9242	 43.566309	 46.669978	 46.573853	 44.367093	     	  0.966731	  0.981104	  0.981089	  0.971519	     
 9243	 43.537609	 46.653623	 46.558422	 44.340930	     	  0.966715	  0.981083	  0.981066	  0.971502	     
 9244	 43.522527	 46.686203	 46.587972	 44.334938	     	  0.966292	  0.981074	  0.981056	  0.971217	     
 9245	 43.503076	 46.676644	 46.580872	 44.317669	     	  0.966272	  0.981068	  0.981050	  0.971201	     
 9246	 43.511902	 46.674475	 46.578803	 44.324350	     	  0.966194	  0.981039	  0.981034	  0.971141	     
 9247	 43.505909	 46.675793	 46.574708	 44.319254	     	  0.966225	  0.981067	  0.981018	  0.971164	     
 9248	 43.547373	 46.688877	 46.586017	 44.354963	     	  0.966297	  0.981069	  0.981037	  0.971216	     
 9249	 43.540403	 46.650160	 46.578029	 44.344790	     	  0.966495	  0.981046	  0.981087	  0.971352	     
 9250	 43.946313	 46.759026	 46.700390	 44.691765	     	  0.969430	  0.981594	  0.981640	  0.973492	     
 9251	 43.474323	 46.732753	 46.662593	 44.307890	     	  0.966968	  0.981874	  0.981780	  0.971921	     
 9252	 44.282911	 46.834509	 46.810125	 44.976367	     	  0.971930	  0.982390	  0.982598	  0.975451	     
 9253	 43.164298	 45.987615	 45.781285	 43.896251	     	  0.969441	  0.981245	  0.981068	  0.973346	     
 9254	 43.498391	 46.262718	 46.206254	 44.233941	     	  0.969824	  0.981746	  0.981734	  0.973796	     
 9255	 43.186142	 46.292006	 46.100640	 43.977720	     	  0.968202	  0.981843	  0.981688	  0.972723	     
 9256	 43.788160	 46.774355	 46.641442	 44.561605	     	  0.969211	  0.982133	  0.981889	  0.973478	     
 9257	 43.688911	 46.611768	 46.414120	 44.442593	     	  0.968608	  0.981530	  0.981099	  0.972844	     
 9258	 43.830337	 46.605461	 46.485904	 44.561447	     	  0.968853	  0.981211	  0.980976	  0.972933	     
 9259	 43.687013	 46.533946	 46.415802	 44.433334	     	  0.968297	  0.981027	  0.980820	  0.972506	     
 9260	 43.615539	 46.552319	 46.436255	 44.380641	     	  0.968081	  0.981043	  0.980820	  0.972365	     
 9261	 43.718560	 46.523021	 46.405220	 44.456034	     	  0.968375	  0.981006	  0.980734	  0.972540	     
 9262	 43.807967	 46.564574	 46.445980	 44.535265	     	  0.968596	  0.981028	  0.980760	  0.972696	     
 9263	 43.953393	 46.632817	 46.524010	 44.665294	     	  0.969079	  0.981066	  0.980816	  0.973033	     
 9264	 44.260777	 46.929916	 46.875884	 44.976396	     	  0.971589	  0.981883	  0.981882	  0.975020	     
 9265	 44.195524	 46.905169	 46.867646	 44.921537	     	  0.971277	  0.981882	  0.981924	  0.974819	     
 9266	 44.261296	 46.910618	 46.870422	 44.974161	     	  0.971420	  0.981879	  0.981931	  0.974915	     
 9267	 44.222015	 46.901948	 46.865367	 44.941813	     	  0.971373	  0.981854	  0.981915	  0.974877	     
 9268	 44.270735	 46.939673	 46.886710	 44.986427	     	  0.971359	  0.981911	  0.981943	  0.974882	     
 9269	 44.250217	 46.932032	 46.884326	 44.969224	     	  0.971355	  0.981905	  0.981926	  0.974875	     
 9270	 44.258211	 46.935180	 46.882956	 44.975699	     	  0.971347	  0.981922	  0.981921	  0.974872	     
 9271	 44.237509	 46.923085	 46.867747	 44.956499	     	  0.971294	  0.981882	  0.981874	  0.974822	     
 9272	 44.271611	 46.937961	 46.875131	 44.985686	     	  0.971369	  0.981901	  0.981903	  0.974880	     
 9273	 44.264213	 46.931028	 46.869175	 44.978492	     	  0.971393	  0.981905	  0.981869	  0.974891	     
 9274	 44.286249	 46.930443	 46.864466	 44.995227	     	  0.971457	  0.981896	  0.981875	  0.974933	     
 9275	 44.275274	 46.925686	 46.866594	 44.986335	     	  0.971450	  0.981892	  0.981883	  0.974929	     
 9276	 44.299857	 46.933399	 46.864854	 45.006263	     	  0.971471	  0.981894	  0.981884	  0.974944	     
 9277	 44.291297	 46.927534	 46.863809	 44.998807	     	  0.971482	  0.981887	  0.981878	  0.974949	     
 9278	 44.290732	 46.928652	 46.863033	 44.998399	     	  0.971496	  0.981892	  0.981879	  0.974959	     
 9279	 44.273536	 46.923598	 46.859418	 44.983971	     	  0.971504	  0.981875	  0.981868	  0.974960	     
 9280	 44.375525	 46.932369	 46.877278	 45.066762	     	  0.971818	  0.981897	  0.981930	  0.975183	     
 9281	 44.349416	 46.894177	 46.837742	 45.037864	     	  0.971931	  0.981903	  0.981873	  0.975250	     
 9282	 44.433396	 46.914763	 46.875451	 45.109797	     	  0.972155	  0.981937	  0.982006	  0.975427	     
 9283	 44.410060	 46.907229	 46.850007	 45.087962	     	  0.972233	  0.981958	  0.981987	  0.975480	     
 9284	 44.417044	 46.960406	 46.910985	 45.105958	     	  0.972196	  0.982014	  0.982098	  0.975482	     
 9285	 44.332797	 46.924398	 46.842155	 45.028626	     	  0.971829	  0.982015	  0.982009	  0.975223	     
 9286	 44.320336	 46.945294	 46.873663	 45.024555	     	  0.971615	  0.982008	  0.982010	  0.975080	     
 9287	 44.208493	 46.917259	 46.806937	 44.926510	     	  0.971242	  0.981973	  0.981909	  0.974808	     
 9288	 44.189752	 46.939603	 46.835255	 44.917147	     	  0.970932	  0.981976	  0.981855	  0.974593	     
 9289	 44.150207	 46.879752	 46.756693	 44.871277	     	  0.971171	  0.981846	  0.981834	  0.974728	     
 9290	 44.221113	 46.891777	 46.792213	 44.932137	     	  0.971220	  0.981828	  0.981771	  0.974747	     
 9291	 44.126092	 46.850163	 46.708951	 44.844031	     	  0.971063	  0.981763	  0.981650	  0.974611	     
 9292	 44.103619	 46.866175	 46.745072	 44.831908	     	  0.970800	  0.981736	  0.981633	  0.974428	     
 9293	 44.178345	 46.869244	 46.750288	 44.891604	     	  0.971189	  0.981786	  0.981695	  0.974706	     
 9294	 44.197266	 46.890322	 46.788269	 44.912819	     	  0.971149	  0.981805	  0.981726	  0.974688	     
 9295	 44.150006	 46.877949	 46.770679	 44.872438	     	  0.971146	  0.981789	  0.981709	  0.974680	     
 9296	 44.168074	 46.895961	 46.798933	 44.891596	     	  0.971009	  0.981791	  0.981712	  0.974590	     
 9297	 44.101703	 46.879513	 46.774754	 44.834961	     	  0.970871	  0.981750	  0.981667	  0.974483	     
 9298	 44.181532	 46.886697	 46.785963	 44.899816	     	  0.971076	  0.981776	  0.981679	  0.974627	     
 9299	 44.226975	 46.880725	 46.781042	 44.934348	     	  0.971315	  0.981797	  0.981740	  0.974799	     
 9300	 44.316468	 46.916232	 46.849446	 45.015762	     	  0.971601	  0.981848	  0.981906	  0.975026	     
 9301	 44.357949	 46.921670	 46.870560	 45.051123	     	  0.971844	  0.981942	  0.982023	  0.975223	     
 9302	 44.401510	 46.963568	 46.930259	 45.096269	     	  0.971855	  0.982013	  0.982198	  0.975272	     
 9303	 44.394970	 46.941501	 46.880637	 45.083317	     	  0.971934	  0.981979	  0.982121	  0.975306	     
 9304	 44.325937	 46.970393	 46.907874	 45.035347	     	  0.971550	  0.981975	  0.982103	  0.975047	     
 9305	 44.240347	 46.897342	 46.761911	 44.944513	     	  0.971414	  0.981827	  0.981738	  0.974870	     
 9306	 44.354331	 46.941266	 46.837941	 45.046823	     	  0.971897	  0.981914	  0.981952	  0.975242	     
 9307	 44.322447	 46.905946	 46.799809	 45.013879	     	  0.971895	  0.981861	  0.981973	  0.975235	     
 9308	 44.327714	 46.938610	 46.868962	 45.029108	     	  0.971547	  0.981839	  0.981964	  0.974999	     
 9309	 44.378170	 46.947692	 46.873243	 45.070046	     	  0.971797	  0.981926	  0.982076	  0.975198	     
 9310	 44.404336	 46.997800	 46.967348	 45.106223	     	  0.971854	  0.982044	  0.982314	  0.975296	     
 9311	 44.464478	 47.011167	 46.989972	 45.157213	     	  0.972163	  0.982128	  0.982421	  0.975533	     
 9312	 44.436535	 46.996025	 46.978134	 45.132418	     	  0.972429	  0.982118	  0.982324	  0.975693	     
 9313	 44.282122	 46.967290	 46.942871	 45.004334	     	  0.971636	  0.982119	  0.982302	  0.975161	     
 9314	 44.263998	 46.968764	 46.927305	 44.988557	     	  0.971479	  0.982056	  0.982176	  0.975025	     
 9315	 44.215377	 46.934868	 46.895356	 44.943265	     	  0.971502	  0.982024	  0.982154	  0.975031	     
 9316	 44.220443	 46.957119	 46.907311	 44.950870	     	  0.971366	  0.981918	  0.982035	  0.974903	     
 9317	 44.159375	 46.947698	 46.859168	 44.896570	     	  0.971129	  0.981959	  0.981986	  0.974744	     
 9318	 44.175858	 46.960502	 46.877271	 44.912842	     	  0.971058	  0.981937	  0.981916	  0.974681	     
 9319	 44.146038	 46.925947	 46.846621	 44.882441	     	  0.971103	  0.981897	  0.981879	  0.974698	     
 9320	 44.301530	 46.973132	 46.926118	 45.018431	     	  0.971560	  0.981964	  0.982090	  0.975049	     
 9321	 44.403379	 46.987415	 46.936478	 45.100991	     	  0.972033	  0.982097	  0.982222	  0.975409	     
 9322	 44.376367	 46.987048	 46.925115	 45.078556	     	  0.971797	  0.982035	  0.982115	  0.975223	     
 9323	 44.209406	 46.941724	 46.855750	 44.935054	     	  0.971178	  0.981963	  0.981923	  0.974766	     
 9324	 44.283247	 46.991505	 46.922152	 45.005566	     	  0.971472	  0.981986	  0.981997	  0.974979	     
 9325	 44.256427	 46.935403	 46.870817	 44.973014	     	  0.971538	  0.981925	  0.981928	  0.975001	     
 9326	 44.127732	 46.911111	 46.863221	 44.868185	     	  0.970917	  0.981780	  0.981828	  0.974546	     
 9327	 44.024189	 46.776440	 46.861037	 44.771942	     	  0.970755	  0.981778	  0.982313	  0.974518	     
 9328	 44.480696	 46.997871	 47.124772	 45.183005	     	  0.972528	  0.982480	  0.983410	  0.976001	     
 9329	 44.095272	 46.720500	 46.841955	 44.820159	     	  0.971051	  0.981970	  0.982623	  0.974799	     
 9330	 44.156269	 46.740423	 46.906306	 44.877067	     	  0.971891	  0.981885	  0.982792	  0.975374	     
 9331	 44.051787	 46.619381	 46.716040	 44.761750	     	  0.970598	  0.981256	  0.982035	  0.974281	     
 9332	 43.573898	 46.348803	 46.268808	 44.309179	     	  0.968238	  0.980347	  0.980589	  0.972314	     
 9333	 44.949270	 47.906346	 47.835799	 45.723209	     	  0.975114	  0.984030	  0.983976	  0.978077	     
 9334	 45.590893	 48.516794	 48.416527	 46.355404	     	  0.977071	  0.984578	  0.984224	  0.979515	     
 9335	 45.920478	 48.715887	 48.605474	 46.656837	     	  0.978382	  0.984929	  0.984461	  0.980486	     
 9336	 47.295422	 49.099883	 48.966457	 47.801016	     	  0.981902	  0.984795	  0.984363	  0.982795	     
 9337	 46.522491	 48.847588	 48.772814	 47.159811	     	  0.980177	  0.984782	  0.984366	  0.981643	     
 9338	 46.741627	 48.940790	 48.826170	 47.345212	     	  0.980664	  0.984922	  0.984412	  0.981998	     
 9339	 46.701634	 48.923621	 48.816349	 47.311414	     	  0.980495	  0.984911	  0.984393	  0.981881	     
 9340	 46.685982	 48.944850	 48.821099	 47.302389	     	  0.980353	  0.984895	  0.984415	  0.981787	     
 9341	 47.301732	 49.253034	 49.164799	 47.849311	     	  0.982488	  0.985921	  0.985378	  0.983542	     
 9342	 47.592491	 49.501237	 49.382347	 48.125846	     	  0.983055	  0.986156	  0.985651	  0.984005	     
 9343	 47.592012	 49.385131	 49.316136	 48.102930	     	  0.983094	  0.986176	  0.985659	  0.984035	     
 9344	 47.950670	 49.511967	 49.459902	 48.404654	     	  0.983870	  0.986255	  0.985795	  0.984588	     
 9345	 47.904066	 49.629551	 49.540223	 48.395371	     	  0.983924	  0.986781	  0.986233	  0.984785	     
 9346	 48.037849	 49.870793	 49.745325	 48.551583	     	  0.984143	  0.986935	  0.986453	  0.984993	     
 9347	 47.991905	 49.767262	 49.653407	 48.492676	     	  0.984107	  0.986992	  0.986432	  0.984975	     
 9348	 48.339470	 49.973945	 49.898885	 48.809377	     	  0.984816	  0.987135	  0.986715	  0.985519	     
 9349	 48.305888	 50.089933	 49.989443	 48.810546	     	  0.984956	  0.987508	  0.987081	  0.985735	     
 9350	 48.442467	 50.231753	 50.128962	 48.948149	     	  0.985118	  0.987566	  0.987185	  0.985870	     
 9351	 48.360875	 50.189477	 50.082468	 48.875860	     	  0.984984	  0.987730	  0.987280	  0.985824	     
 9352	 48.814098	 50.354013	 50.284639	 49.260241	     	  0.985910	  0.987924	  0.987533	  0.986517	     
 9353	 48.516897	 50.474552	 50.347797	 49.061269	     	  0.985516	  0.988389	  0.987929	  0.986397	     
 9354	 48.743121	 50.559580	 50.476895	 49.258144	     	  0.985772	  0.988523	  0.988117	  0.986621	     
 9355	 48.601096	 50.604866	 50.491875	 49.158379	     	  0.985510	  0.988608	  0.988232	  0.986480	     
 9356	 49.192626	 50.988949	 50.916623	 49.703926	     	  0.986669	  0.988975	  0.988689	  0.987390	     
 9357	 48.659369	 50.782808	 50.653683	 49.243377	     	  0.985510	  0.988826	  0.988400	  0.986544	     
 9358	 49.084688	 50.892141	 50.804726	 49.596867	     	  0.986355	  0.988835	  0.988478	  0.987122	     
 9359	 49.129301	 50.885659	 50.847469	 49.634891	     	  0.986459	  0.988894	  0.988571	  0.987217	     
 9360	 49.337906	 50.465307	 50.403355	 49.673507	     	  0.987968	  0.988545	  0.988261	  0.988113	     
 9361	 48.378906	 50.294679	 50.119351	 48.906915	     	  0.985902	  0.988363	  0.987876	  0.986641	     
 9362	 48.771838	 50.406522	 50.274293	 49.234343	     	  0.986537	  0.988324	  0.987882	  0.987059	     
 9363	 48.367844	 50.258033	 50.110157	 48.892982	     	  0.985914	  0.988195	  0.987697	  0.986592	     
 9364	 48.790137	 50.385578	 50.318432	 49.251005	     	  0.986856	  0.988097	  0.987741	  0.987210	     
 9365	 48.094802	 50.128763	 49.978455	 48.654805	     	  0.985640	  0.988105	  0.987456	  0.986354	     
 9366	 48.524410	 50.262657	 50.216288	 49.024411	     	  0.986540	  0.988299	  0.987842	  0.987050	     
 9367	 48.352000	 50.142414	 50.152958	 48.872192	     	  0.986452	  0.988397	  0.988070	  0.987046	     
 9368	 48.800519	 50.531329	 50.508007	 49.301562	     	  0.987101	  0.988611	  0.988385	  0.987567	     
 9369	 48.816241	 50.368098	 50.379120	 49.275977	     	  0.987169	  0.988465	  0.988324	  0.987577	     
 9370	 48.963698	 50.517126	 50.614042	 49.434848	     	  0.987539	  0.988615	  0.988552	  0.987887	     
 9371	 48.969980	 50.532130	 50.621424	 49.442401	     	  0.987513	  0.988612	  0.988560	  0.987871	     
 9372	 48.955103	 50.545052	 50.626110	 49.433602	     	  0.987499	  0.988616	  0.988568	  0.987863	     
 9373	 49.125465	 50.619953	 50.698438	 49.579025	     	  0.987714	  0.988766	  0.988671	  0.988049	     
 9374	 49.189798	 50.661358	 50.736081	 49.636899	     	  0.987798	  0.988791	  0.988680	  0.988110	     
 9375	 49.187668	 50.658178	 50.729691	 49.634080	     	  0.987808	  0.988789	  0.988676	  0.988116	     
 9376	 49.259903	 50.680634	 50.748233	 49.692748	     	  0.987922	  0.988751	  0.988659	  0.988183	     
 9377	 49.225637	 50.678600	 50.737654	 49.665839	     	  0.987854	  0.988756	  0.988644	  0.988136	     
 9378	 49.231832	 50.684946	 50.744133	 49.672091	     	  0.987861	  0.988764	  0.988651	  0.988143	     
 9379	 49.288545	 49.242892	 50.223091	 49.423098	     	  0.989432	  0.988040	  0.988904	  0.989112	     
 9380	 49.418841	 49.282291	 50.263369	 49.524921	     	  0.989686	  0.988150	  0.988992	  0.989314	     
 9381	 49.448398	 49.315101	 50.327355	 49.559876	     	  0.989688	  0.988420	  0.989293	  0.989410	     
 9382	 49.205690	 49.596188	 50.303609	 49.435600	     	  0.988440	  0.988989	  0.989456	  0.988701	     
 9383	 47.926229	 48.798736	 49.071794	 48.236625	     	  0.985114	  0.987906	  0.987877	  0.986040	     
 9384	 48.724194	 48.971578	 49.509377	 48.887002	     	  0.986587	  0.987366	  0.987689	  0.986901	     
 9385	 46.964516	 47.777657	 47.918368	 47.239352	     	  0.983624	  0.985691	  0.985442	  0.984272	     
 9386	 48.000012	 48.461821	 48.829209	 48.203532	     	  0.985988	  0.986483	  0.986695	  0.986188	     
 9387	 47.985212	 48.461216	 48.928652	 48.207268	     	  0.985726	  0.986604	  0.986888	  0.986066	     
 9388	 48.953855	 48.932419	 49.608650	 49.052693	     	  0.987720	  0.987293	  0.987985	  0.987693	     
 9389	 48.467555	 48.920847	 49.526337	 48.702116	     	  0.986867	  0.987535	  0.988103	  0.987185	     
 9390	 48.701928	 48.983317	 49.654787	 48.894125	     	  0.987239	  0.987442	  0.988122	  0.987420	     
 9391	 48.360593	 48.929508	 49.530984	 48.628554	     	  0.986654	  0.987646	  0.988192	  0.987076	     
 9392	 48.818147	 48.972809	 49.566576	 48.960355	     	  0.987389	  0.987275	  0.987842	  0.987445	     
 9393	 48.320426	 49.077687	 49.672601	 48.641479	     	  0.986193	  0.987696	  0.988191	  0.986777	     
 9394	 48.493189	 49.133987	 49.780728	 48.787969	     	  0.986461	  0.987508	  0.988082	  0.986906	     
 9395	 48.241118	 49.058611	 49.671167	 48.581375	     	  0.986096	  0.987531	  0.988070	  0.986664	     
 9396	 48.602140	 49.004635	 49.606366	 48.821063	     	  0.986670	  0.987004	  0.987586	  0.986878	     
 9397	 48.541283	 49.108751	 49.757333	 48.815173	     	  0.986840	  0.987489	  0.988100	  0.987158	     
 9398	 48.580334	 49.183751	 49.839553	 48.865579	     	  0.986722	  0.987465	  0.988087	  0.987073	     
 9399	 48.319910	 49.127975	 49.737410	 48.657129	     	  0.986233	  0.987426	  0.987992	  0.986725	     
 9400	 48.590373	 49.114884	 49.746589	 48.849481	     	  0.986584	  0.987173	  0.987803	  0.986885	     
 9401	 48.313844	 49.114863	 49.714272	 48.647786	     	  0.986166	  0.987417	  0.987993	  0.986679	     
 9402	 48.511814	 49.128260	 49.769265	 48.798838	     	  0.986460	  0.987351	  0.987976	  0.986861	     
 9403	 48.169679	 49.069038	 49.602790	 48.522461	     	  0.985763	  0.987461	  0.987847	  0.986393	     
 9404	 48.710211	 49.029467	 49.636323	 48.904812	     	  0.986952	  0.987150	  0.987698	  0.987110	     
 9405	 48.183846	 49.020852	 49.621631	 48.528014	     	  0.985850	  0.987299	  0.987822	  0.986420	     
 9406	 48.594070	 48.939427	 49.546717	 48.796618	     	  0.986711	  0.986857	  0.987388	  0.986848	     
 9407	 48.618210	 48.965513	 49.571219	 48.821122	     	  0.986818	  0.986941	  0.987415	  0.986938	     
 9408	 49.491566	 49.827960	 50.279318	 49.669171	     	  0.989495	  0.988878	  0.989148	  0.989334	     
 9409	 48.659972	 49.724961	 50.086541	 49.035847	     	  0.987959	  0.988953	  0.988955	  0.988291	     
 9410	 48.753675	 49.837121	 50.194446	 49.134026	     	  0.987905	  0.988735	  0.988789	  0.988191	     
 9411	 48.571628	 49.745191	 50.051329	 48.969718	     	  0.987666	  0.988699	  0.988670	  0.988005	     
 9412	 48.750130	 49.773079	 50.093288	 49.109010	     	  0.987759	  0.988501	  0.988497	  0.988006	     
 9413	 48.747935	 49.794469	 50.132746	 49.115696	     	  0.987951	  0.988686	  0.988668	  0.988193	     
 9414	 48.796924	 49.827687	 50.175933	 49.161668	     	  0.987904	  0.988643	  0.988655	  0.988152	     
 9415	 48.699851	 49.807896	 50.130117	 49.082306	     	  0.987765	  0.988624	  0.988601	  0.988048	     
 9416	 48.782710	 49.808894	 50.145424	 49.144646	     	  0.987838	  0.988580	  0.988556	  0.988081	     
 9417	 48.174938	 49.757723	 50.038845	 48.676469	     	  0.986933	  0.988575	  0.988499	  0.987468	     
 9418	 47.844361	 49.697824	 49.958630	 48.410090	     	  0.986217	  0.988511	  0.988416	  0.986966	     
 9419	 47.409654	 49.666583	 49.891641	 48.065182	     	  0.985494	  0.988524	  0.988388	  0.986481	     
 9420	 34.454102	 35.635554	 36.079881	 34.872000	     	  0.906236	  0.866739	  0.882993	  0.895779	     
 9421	 39.119848	 38.741236	 39.091301	 39.049710	     	  0.952465	  0.916050	  0.922753	  0.941444	     
 9422	 39.159647	 38.761641	 39.105524	 39.081803	     	  0.952648	  0.916321	  0.922892	  0.941634	     
 9423	 38.981257	 38.574838	 38.934362	 38.903099	     	  0.951560	  0.914509	  0.921463	  0.940368	     
 9424	 38.297707	 38.048208	 38.416363	 38.274477	     	  0.946666	  0.906607	  0.914618	  0.934648	     
 9425	 40.695221	 40.087754	 40.366421	 40.532705	     	  0.962513	  0.933106	  0.937021	  0.953363	     
 9426	 40.760449	 40.114869	 40.394750	 40.584468	     	  0.962715	  0.933407	  0.937342	  0.953601	     
 9427	 40.679560	 40.074497	 40.363902	 40.519761	     	  0.962360	  0.933065	  0.937001	  0.953251	     
 9428	 40.446641	 39.960509	 40.254756	 40.329798	     	  0.961148	  0.931506	  0.935662	  0.951960	     
 9429	 41.361596	 40.939946	 41.218006	 41.264557	     	  0.966101	  0.942874	  0.945663	  0.958824	     
 9430	 41.632344	 41.316737	 41.564683	 41.566915	     	  0.967142	  0.945596	  0.947933	  0.960350	     
 9431	 41.572781	 41.297122	 41.540747	 41.520308	     	  0.966968	  0.945485	  0.947756	  0.960185	     
 9432	 41.613907	 41.316653	 41.564582	 41.554767	     	  0.967175	  0.945619	  0.947888	  0.960368	     
 9433	 41.705081	 41.357965	 41.604293	 41.628538	     	  0.967774	  0.946360	  0.948517	  0.960996	     
 9434	 41.849965	 41.423046	 41.661949	 41.744465	     	  0.968269	  0.946871	  0.948939	  0.961481	     
 9435	 41.825600	 41.430035	 41.663320	 41.730077	     	  0.968237	  0.947029	  0.949006	  0.961497	     
 9436	 41.909784	 41.471436	 41.703999	 41.799208	     	  0.968485	  0.947196	  0.949228	  0.961727	     
 9437	 41.912396	 41.474894	 41.713257	 41.803104	     	  0.968592	  0.947394	  0.949443	  0.961867	     
 9438	 41.988265	 41.499652	 41.738389	 41.861085	     	  0.968816	  0.947583	  0.949620	  0.962077	     
 9439	 41.955840	 41.498873	 41.727425	 41.838051	     	  0.968761	  0.947586	  0.949567	  0.962033	     
 9440	 42.014295	 41.521130	 41.750707	 41.883936	     	  0.968886	  0.947710	  0.949643	  0.962150	     
 9441	 42.028051	 41.525962	 41.755015	 41.894450	     	  0.969016	  0.947826	  0.949804	  0.962283	     
 9442	 42.058920	 41.540154	 41.771241	 41.919766	     	  0.969076	  0.947925	  0.949914	  0.962357	     
 9443	 42.041306	 41.532395	 41.760795	 41.905179	     	  0.969051	  0.947902	  0.949881	  0.962331	     
 9444	 42.082117	 41.550461	 41.782670	 41.938585	     	  0.969119	  0.948004	  0.949923	  0.962401	     
 9445	 42.308326	 41.781038	 42.028713	 42.169011	     	  0.970346	  0.950423	  0.952202	  0.964002	     
 9446	 42.439855	 41.921368	 42.154753	 42.301196	     	  0.970750	  0.951246	  0.952873	  0.964520	     
 9447	 42.433947	 41.922197	 42.155293	 42.297624	     	  0.970792	  0.951289	  0.952939	  0.964566	     
 9448	 42.501010	 41.958344	 42.179858	 42.351714	     	  0.971072	  0.951468	  0.953049	  0.964801	     
 9449	 42.534951	 41.984647	 42.209342	 42.383487	     	  0.971327	  0.951844	  0.953420	  0.965095	     
 9450	 42.587345	 42.024077	 42.248489	 42.431210	     	  0.971475	  0.952110	  0.953690	  0.965283	     
 9451	 42.582549	 42.021220	 42.246236	 42.427211	     	  0.971503	  0.952135	  0.953697	  0.965307	     
 9452	 42.656919	 42.054861	 42.276858	 42.486479	     	  0.971729	  0.952262	  0.953812	  0.965499	     
 9453	 42.687287	 42.086803	 42.305162	 42.516775	     	  0.971932	  0.952613	  0.954131	  0.965745	     
 9454	 42.740337	 42.114187	 42.330526	 42.560239	     	  0.972099	  0.952738	  0.954259	  0.965899	     
 9455	 42.788044	 42.144484	 42.369297	 42.603155	     	  0.972271	  0.952979	  0.954568	  0.966105	     
