Frame	 PSNR-Y 	 PSNR-U 	 PSNR-V 	 PSNR-All 	 Frame	  SSIM-Y	  SSIM-U	  SSIM-V	  SSIM-All	 Frame 
 6216	 45.993149	 49.742750	 51.096961	 47.025597	     	  0.969675	  0.989762	  0.992571	  0.976839	     
 6217	 45.659266	 49.458833	 50.752091	 46.695426	     	  0.970820	  0.989827	  0.992410	  0.977586	     
 6218	 46.028020	 49.564978	 50.785478	 47.017717	     	  0.970290	  0.989468	  0.992095	  0.977120	     
 6219	 45.527389	 49.348151	 50.545519	 46.560481	     	  0.969562	  0.989471	  0.992186	  0.976651	     
 6220	 45.813717	 49.400568	 50.775224	 46.822005	     	  0.968522	  0.988745	  0.991803	  0.975772	     
 6221	 45.328757	 49.257418	 50.571408	 46.385832	     	  0.968398	  0.988770	  0.991815	  0.975696	     
 6222	 45.129476	 49.211867	 50.611031	 46.214414	     	  0.964430	  0.987866	  0.991273	  0.972810	     
 6223	 44.362581	 49.070639	 50.457097	 45.531650	     	  0.960945	  0.987754	  0.991236	  0.970462	     
 6224	 45.232337	 49.223627	 50.639733	 46.305068	     	  0.964413	  0.987692	  0.991174	  0.972753	     
 6225	 44.376291	 49.114253	 50.478492	 45.547971	     	  0.963511	  0.988217	  0.991470	  0.972289	     
 6226	 44.283554	 48.937036	 50.381356	 45.448749	     	  0.960668	  0.987795	  0.991187	  0.970276	     
 6227	 43.158533	 48.729366	 50.255710	 44.434648	     	  0.953734	  0.987837	  0.991192	  0.965661	     
 6228	 38.308464	 38.980403	 40.395992	 38.706117	     	  0.931438	  0.920804	  0.928577	  0.929189	     
 6229	 40.894594	 41.075118	 42.209332	 41.118818	     	  0.954820	  0.943825	  0.945996	  0.951517	     
 6230	 40.961240	 41.096893	 42.237422	 41.172868	     	  0.954865	  0.943893	  0.946092	  0.951574	     
 6231	 40.830865	 41.082707	 42.228672	 41.077725	     	  0.954595	  0.944086	  0.946334	  0.951466	     
 6232	 40.690024	 41.024363	 42.185870	 40.962962	     	  0.953624	  0.943395	  0.945867	  0.950626	     
 6233	 41.268027	 41.370997	 42.491456	 41.467186	     	  0.958295	  0.946847	  0.948470	  0.954750	     
 6234	 41.411864	 41.402712	 42.520349	 41.576472	     	  0.958923	  0.946863	  0.948389	  0.955157	     
 6235	 41.346531	 41.371112	 42.503246	 41.523417	     	  0.959701	  0.947167	  0.948696	  0.955778	     
 6236	 41.357519	 41.351456	 42.508626	 41.528355	     	  0.959035	  0.946773	  0.948349	  0.955210	     
 6237	 41.814709	 41.935303	 42.991012	 42.010628	     	  0.962670	  0.952570	  0.953255	  0.959417	     
 6238	 42.185937	 42.314471	 43.322999	 42.377961	     	  0.963096	  0.954653	  0.954836	  0.960312	     
 6239	 42.443013	 42.421606	 43.405471	 42.585631	     	  0.964179	  0.955586	  0.955428	  0.961288	     
 6240	 45.418649	 45.254432	 45.950738	 45.474579	     	  0.980854	  0.974667	  0.972476	  0.978426	     
 6241	 44.284785	 44.861624	 45.527628	 44.563720	     	  0.976983	  0.973633	  0.971398	  0.975494	     
 6242	 44.465484	 44.860705	 45.581696	 44.698646	     	  0.976620	  0.973476	  0.971377	  0.975222	     
 6243	 43.967692	 44.672579	 45.376552	 44.288205	     	  0.975477	  0.973011	  0.970769	  0.974281	     
 6244	 44.244943	 44.705389	 45.485176	 44.505212	     	  0.976376	  0.973031	  0.970988	  0.974920	     
 6245	 43.678004	 44.339743	 45.128365	 43.997260	     	  0.974969	  0.971524	  0.969870	  0.973545	     
 6246	 43.811556	 44.253532	 45.133605	 44.079665	     	  0.975300	  0.970933	  0.969687	  0.973636	     
 6247	 43.235209	 44.025241	 44.961406	 43.608603	     	  0.973056	  0.969777	  0.969203	  0.971867	     
 6248	 43.440536	 44.046843	 44.985816	 43.763261	     	  0.973326	  0.969400	  0.969285	  0.971998	     
 6249	 42.984289	 43.894960	 44.859316	 43.393705	     	  0.969264	  0.968119	  0.968410	  0.968931	     
 6250	 43.081490	 43.892103	 44.855468	 43.463802	     	  0.968971	  0.966976	  0.967598	  0.968409	     
 6251	 42.786482	 43.794642	 44.765971	 43.222571	     	  0.967973	  0.966430	  0.967177	  0.967583	     
 6252	 42.891246	 43.795127	 44.777804	 43.301023	     	  0.967465	  0.965948	  0.966949	  0.967126	     
 6253	 42.779070	 43.839929	 44.790504	 43.226545	     	  0.967436	  0.966446	  0.967171	  0.967227	     
 6254	 42.926380	 43.851444	 44.805788	 43.338451	     	  0.967787	  0.966306	  0.967091	  0.967424	     
 6255	 42.939715	 43.848540	 44.790511	 43.345969	     	  0.968645	  0.966553	  0.967203	  0.968056	     
 6256	 43.236752	 43.923363	 44.883229	 43.584552	     	  0.969580	  0.966944	  0.967576	  0.968806	     
 6257	 43.152939	 43.884101	 44.844829	 43.513174	     	  0.970221	  0.967116	  0.967600	  0.969267	     
 6258	 43.252696	 43.916856	 44.873950	 43.593905	     	  0.970132	  0.966960	  0.967452	  0.969157	     
 6259	 42.949215	 43.852026	 44.809155	 43.355667	     	  0.968672	  0.966687	  0.967174	  0.968092	     
 6260	 43.093075	 43.880778	 44.849230	 43.469761	     	  0.968643	  0.966515	  0.967122	  0.968035	     
 6261	 42.818780	 43.831139	 44.789067	 43.254406	     	  0.967372	  0.966323	  0.966918	  0.967122	     
 6262	 43.183315	 43.892832	 44.856954	 43.537989	     	  0.969487	  0.966667	  0.967195	  0.968635	     
 6263	 43.032635	 43.874014	 44.828444	 43.422217	     	  0.969064	  0.966680	  0.967154	  0.968349	     
 6264	 43.072335	 43.908546	 44.869607	 43.461316	     	  0.968178	  0.966612	  0.967163	  0.967748	     
 6265	 42.959391	 43.893725	 44.858594	 43.375184	     	  0.967569	  0.966486	  0.967065	  0.967305	     
 6266	 42.993571	 43.895466	 44.860511	 43.400720	     	  0.967756	  0.966496	  0.967073	  0.967432	     
 6267	 42.919474	 43.889960	 44.852096	 43.344544	     	  0.967502	  0.966468	  0.967028	  0.967251	     
 6268	 46.708576	 46.770961	 48.276312	 46.944520	     	  0.978687	  0.981605	  0.985893	  0.980374	     
 6269	 47.126033	 46.954255	 48.373100	 47.280200	     	  0.980617	  0.982564	  0.986148	  0.981863	     
 6270	 47.194549	 46.864516	 48.278530	 47.298515	     	  0.980759	  0.981848	  0.985551	  0.981739	     
 6271	 47.115279	 46.782068	 48.263700	 47.227174	     	  0.981389	  0.981776	  0.985579	  0.982152	     
 6272	 47.540589	 47.158113	 48.613912	 47.633433	     	  0.982051	  0.982779	  0.986441	  0.982904	     
 6273	 47.917118	 47.817810	 49.217684	 48.091132	     	  0.984071	  0.985659	  0.988764	  0.985118	     
 6274	 48.475502	 48.846412	 50.052463	 48.764560	     	  0.984399	  0.988387	  0.990989	  0.986162	     
 6275	 48.358763	 49.217404	 50.464547	 48.787175	     	  0.984281	  0.989887	  0.992409	  0.986570	     
 6276	 48.324299	 49.234502	 50.740938	 48.794629	     	  0.982868	  0.989326	  0.992591	  0.985565	     
 6277	 48.773077	 49.515768	 50.874835	 49.183333	     	  0.985467	  0.990855	  0.993341	  0.987677	     
 6278	 48.639559	 49.806602	 51.083283	 49.150515	     	  0.984188	  0.990782	  0.993283	  0.986803	     
 6279	 48.218970	 49.487556	 50.804384	 48.759297	     	  0.984154	  0.990937	  0.993283	  0.986806	     
 6280	 47.741447	 49.590380	 51.008471	 48.426367	     	  0.980120	  0.989915	  0.992835	  0.983871	     
 6281	 47.461090	 49.440321	 50.717424	 48.161417	     	  0.981248	  0.990614	  0.993057	  0.984777	     
 6282	 47.554381	 49.678890	 50.858932	 48.276940	     	  0.979793	  0.990304	  0.992786	  0.983710	     
 6283	 47.286075	 49.409263	 50.561603	 48.005797	     	  0.980583	  0.990571	  0.992923	  0.984304	     
 6284	 47.689736	 49.859839	 51.067489	 48.424462	     	  0.979646	  0.990306	  0.992852	  0.983624	     
 6285	 47.236100	 49.133101	 50.356991	 47.913453	     	  0.980467	  0.989686	  0.992437	  0.983998	     
 6286	 47.472921	 49.216081	 50.550766	 48.126522	     	  0.978719	  0.989116	  0.991989	  0.982663	     
 6287	 47.273656	 49.260927	 50.603060	 47.981692	     	  0.977441	  0.989114	  0.991845	  0.981788	     
 6288	 50.212434	 51.959153	 52.997584	 50.837711	     	  0.985838	  0.991762	  0.993231	  0.988058	     
 6289	 48.697664	 50.987606	 52.191532	 49.457006	     	  0.983412	  0.991703	  0.993264	  0.986436	     
 6290	 48.881349	 51.300278	 52.417877	 49.659390	     	  0.983041	  0.991671	  0.993239	  0.986179	     
 6291	 48.605168	 51.053837	 52.318310	 49.401919	     	  0.982861	  0.991782	  0.993284	  0.986085	     
 6292	 48.846785	 51.458202	 52.489643	 49.655719	     	  0.982331	  0.991715	  0.993214	  0.985709	     
 6293	 48.552787	 51.136934	 52.367808	 49.373375	     	  0.982758	  0.992035	  0.993411	  0.986080	     
 6294	 48.778804	 51.324574	 52.428794	 49.581081	     	  0.982769	  0.991952	  0.993402	  0.986072	     
 6295	 48.501687	 51.157000	 52.302431	 49.328922	     	  0.982394	  0.992014	  0.993395	  0.985831	     
 6296	 48.541163	 51.385155	 52.435132	 49.396440	     	  0.981297	  0.991769	  0.993283	  0.985040	     
 6297	 48.436243	 51.121577	 52.269412	 49.269470	     	  0.982152	  0.992042	  0.993416	  0.985678	     
 6298	 48.635605	 51.254891	 52.330742	 49.449917	     	  0.982222	  0.991972	  0.993394	  0.985709	     
 6299	 48.460224	 51.088974	 52.232204	 49.282121	     	  0.982215	  0.992034	  0.993440	  0.985722	     
 6300	 48.488784	 51.330311	 52.389508	 49.344360	     	  0.981000	  0.991826	  0.993337	  0.984860	     
 6301	 48.406440	 51.066912	 52.292853	 49.241375	     	  0.981830	  0.992023	  0.993444	  0.985465	     
 6302	 48.520270	 51.158766	 52.305935	 49.344393	     	  0.981743	  0.991948	  0.993418	  0.985390	     
 6303	 48.323889	 51.009398	 52.221232	 49.162460	     	  0.981610	  0.991969	  0.993437	  0.985308	     
 6304	 48.415449	 51.251779	 52.324576	 49.271171	     	  0.980642	  0.991775	  0.993298	  0.984607	     
 6305	 48.321424	 51.063306	 52.269108	 49.170233	     	  0.980944	  0.991915	  0.993409	  0.984850	     
 6306	 48.186516	 51.087832	 52.251720	 49.061744	     	  0.980043	  0.991670	  0.993298	  0.984190	     
 6307	 47.882264	 50.933074	 52.156103	 48.789256	     	  0.979620	  0.991623	  0.993289	  0.983899	     
 6308	 44.278296	 45.589375	 47.100167	 44.848636	     	  0.963284	  0.975053	  0.981107	  0.968216	     
 6309	 44.679819	 45.823506	 47.269712	 45.202787	     	  0.966414	  0.976522	  0.981855	  0.970672	     
 6310	 45.013283	 46.107038	 47.495840	 45.517782	     	  0.967860	  0.977501	  0.982409	  0.971892	     
 6311	 44.893049	 46.038043	 47.489764	 45.416912	     	  0.968218	  0.977667	  0.982584	  0.972187	     
 6312	 45.198726	 46.189473	 47.567969	 45.676008	     	  0.968838	  0.977345	  0.982292	  0.972498	     
 6313	 44.716509	 46.084999	 47.526303	 45.293669	     	  0.967136	  0.977690	  0.982627	  0.971477	     
 6314	 45.097521	 46.234086	 47.576795	 45.607876	     	  0.967894	  0.977747	  0.982529	  0.971975	     
 6315	 44.765923	 46.088640	 47.394073	 45.318274	     	  0.966785	  0.977550	  0.982494	  0.971197	     
 6316	 45.417581	 46.318186	 47.674315	 45.869163	     	  0.969245	  0.977612	  0.982527	  0.972853	     
 6317	 44.842366	 45.975015	 47.402714	 45.360670	     	  0.968056	  0.977287	  0.982553	  0.972011	     
 6318	 45.444487	 46.182129	 47.577023	 45.857427	     	  0.970048	  0.977307	  0.982522	  0.973337	     
 6319	 44.975638	 45.920442	 47.336283	 45.445160	     	  0.968756	  0.976900	  0.982203	  0.972355	     
 6320	 45.415762	 46.158264	 47.597047	 45.834895	     	  0.969664	  0.977109	  0.982262	  0.973005	     
 6321	 44.800054	 45.991805	 47.388010	 45.329732	     	  0.967224	  0.976891	  0.981760	  0.971258	     
 6322	 45.087438	 46.103570	 47.524743	 45.575762	     	  0.967634	  0.976806	  0.981706	  0.971508	     
 6323	 44.903106	 46.101238	 47.495550	 45.434163	     	  0.967688	  0.976870	  0.981705	  0.971555	     
 6324	 44.951426	 46.067527	 47.479188	 45.463929	     	  0.966412	  0.976321	  0.981433	  0.970567	     
 6325	 44.833432	 46.124727	 47.509614	 45.386317	     	  0.966847	  0.976906	  0.981727	  0.971003	     
 6326	 45.036424	 46.208148	 47.555814	 45.556071	     	  0.967201	  0.976943	  0.981701	  0.971241	     
 6327	 44.680595	 46.148832	 47.514438	 45.273873	     	  0.965779	  0.976869	  0.981680	  0.970277	     
 6328	 45.102114	 46.185874	 47.565571	 45.603135	     	  0.967112	  0.976748	  0.981590	  0.971131	     
 6329	 44.957638	 46.129327	 47.523854	 45.482181	     	  0.968212	  0.977072	  0.981825	  0.971958	     
 6330	 45.132155	 46.172351	 47.565571	 45.623608	     	  0.968066	  0.977121	  0.981871	  0.971876	     
 6331	 44.819902	 46.160760	 47.502939	 45.380423	     	  0.967177	  0.977035	  0.981738	  0.971247	     
 6332	 45.075326	 46.240787	 47.594026	 45.594001	     	  0.966719	  0.976907	  0.981685	  0.970911	     
 6333	 44.904770	 46.176286	 47.545325	 45.451216	     	  0.967265	  0.977098	  0.981775	  0.971322	     
 6334	 45.208523	 46.272815	 47.616003	 45.700734	     	  0.967496	  0.977171	  0.981764	  0.971486	     
 6335	 45.327757	 46.318529	 47.626553	 45.797392	     	  0.968155	  0.977274	  0.981756	  0.971941	     
 6336	 48.097301	 49.261492	 50.099954	 48.558553	     	  0.980832	  0.985159	  0.986204	  0.982448	     
 6337	 46.512306	 49.130390	 50.070195	 47.314531	     	  0.976166	  0.985499	  0.986652	  0.979469	     
 6338	 46.607699	 49.122698	 50.094170	 47.392152	     	  0.976099	  0.985421	  0.986611	  0.979405	     
 6339	 46.273878	 48.970074	 50.029067	 47.101716	     	  0.975398	  0.985245	  0.986516	  0.978892	     
 6340	 46.752789	 49.081616	 50.067747	 47.500464	     	  0.976059	  0.985222	  0.986432	  0.979315	     
 6341	 46.300890	 49.002013	 50.032674	 47.127269	     	  0.975415	  0.985430	  0.986648	  0.978956	     
 6342	 46.409934	 48.998308	 50.050443	 47.216122	     	  0.975238	  0.985397	  0.986666	  0.978836	     
 6343	 46.138861	 48.906651	 50.010986	 46.984231	     	  0.974535	  0.985295	  0.986640	  0.978346	     
 6344	 46.434143	 49.024319	 50.069122	 47.240049	     	  0.974716	  0.985320	  0.986643	  0.978471	     
 6345	 46.102992	 48.875870	 50.015237	 46.952224	     	  0.973902	  0.985218	  0.986661	  0.977914	     
 6346	 46.119694	 48.923742	 50.021331	 46.971377	     	  0.973484	  0.985213	  0.986627	  0.977630	     
 6347	 45.668770	 48.823703	 49.977033	 46.588880	     	  0.971789	  0.985089	  0.986582	  0.976471	     
 6348	 45.026826	 46.831452	 47.213822	 45.594886	     	  0.974308	  0.980246	  0.980254	  0.976289	     
 6349	 45.359365	 46.944835	 47.280885	 45.868221	     	  0.975811	  0.980667	  0.980420	  0.977389	     
 6350	 45.556520	 47.031549	 47.328267	 46.032605	     	  0.976126	  0.980735	  0.980437	  0.977613	     
 6351	 45.520683	 47.024290	 47.325990	 46.004682	     	  0.976072	  0.980729	  0.980421	  0.977573	     
 6352	 45.538731	 47.060557	 47.344209	 46.025148	     	  0.975980	  0.980710	  0.980421	  0.977509	     
 6353	 45.604320	 47.080619	 47.365911	 46.079316	     	  0.976306	  0.980833	  0.980448	  0.977751	     
 6354	 45.683414	 47.094601	 47.372646	 46.140721	     	  0.976574	  0.980852	  0.980464	  0.977935	     
 6355	 45.652818	 47.087038	 47.379194	 46.117847	     	  0.976577	  0.980854	  0.980479	  0.977940	     
 6356	 45.702611	 47.132154	 47.413624	 46.165099	     	  0.976588	  0.980860	  0.980547	  0.977960	     
 6357	 45.737665	 47.044753	 47.344391	 46.170490	     	  0.977062	  0.980747	  0.980430	  0.978237	     
 6358	 45.664845	 47.058220	 47.371506	 46.121946	     	  0.976348	  0.980725	  0.980464	  0.977764	     
 6359	 45.477194	 47.006023	 47.498012	 45.990455	     	  0.976297	  0.981439	  0.981745	  0.978062	     
 6360	 45.954918	 47.549126	 47.983821	 46.477701	     	  0.977807	  0.982644	  0.982829	  0.979450	     
 6361	 45.236576	 46.997729	 47.710537	 45.831119	     	  0.976203	  0.981928	  0.982834	  0.978262	     
 6362	 45.937684	 47.561748	 48.109018	 46.480899	     	  0.978017	  0.982836	  0.983344	  0.979708	     
 6363	 45.774031	 47.486939	 48.034441	 46.338828	     	  0.977680	  0.982539	  0.983034	  0.979382	     
 6364	 45.836809	 47.519748	 48.040911	 46.391378	     	  0.977337	  0.982447	  0.983030	  0.979138	     
 6365	 45.934675	 47.539231	 48.066787	 46.470842	     	  0.978161	  0.982545	  0.983090	  0.979713	     
 6366	 46.066939	 47.560793	 48.085998	 46.575363	     	  0.978313	  0.982582	  0.983110	  0.979824	     
 6367	 46.049063	 47.550255	 48.080057	 46.559864	     	  0.978292	  0.982560	  0.983095	  0.979804	     
 6368	 46.077394	 47.583865	 48.091307	 46.586886	     	  0.978067	  0.982569	  0.983102	  0.979657	     
 6369	 46.164663	 47.593182	 48.113430	 46.656035	     	  0.978821	  0.982671	  0.983161	  0.980186	     
 6370	 46.065262	 47.550893	 48.100724	 46.574520	     	  0.978466	  0.982570	  0.983131	  0.979928	     
 6371	 45.832383	 47.445087	 48.047678	 46.379132	     	  0.978088	  0.982671	  0.983236	  0.979710	     
 6372	 46.209788	 47.660595	 48.168997	 46.705391	     	  0.978982	  0.982988	  0.983509	  0.980404	     
 6373	 45.917151	 47.539874	 47.994825	 46.449359	     	  0.978719	  0.983470	  0.983719	  0.980344	     
 6374	 45.796161	 47.538142	 47.940683	 46.351429	     	  0.978173	  0.983072	  0.983090	  0.979809	     
 6375	 45.439530	 47.175579	 47.598700	 45.995735	     	  0.976538	  0.981778	  0.981804	  0.978289	     
 6376	 45.578962	 47.267974	 47.640599	 46.117829	     	  0.975591	  0.981020	  0.980927	  0.977385	     
 6377	 45.703757	 47.028837	 47.394469	 46.149629	     	  0.976356	  0.980351	  0.980254	  0.977672	     
 6378	 45.821558	 47.131868	 47.461343	 46.259013	     	  0.976765	  0.980488	  0.980350	  0.977983	     
 6379	 45.762161	 47.101337	 47.415187	 46.205213	     	  0.976496	  0.980428	  0.980320	  0.977789	     
 6380	 45.632058	 47.127830	 47.482470	 46.120542	     	  0.975908	  0.980430	  0.980286	  0.977391	     
 6381	 45.834320	 47.139596	 47.486390	 46.272639	     	  0.976701	  0.980478	  0.980310	  0.977932	     
 6382	 45.849034	 47.170317	 47.507451	 46.290334	     	  0.976749	  0.980471	  0.980303	  0.977962	     
 6383	 45.933561	 47.180981	 47.521313	 46.355793	     	  0.977080	  0.980481	  0.980313	  0.978186	     
 6384	 48.624545	 49.512128	 49.760807	 48.935864	     	  0.985282	  0.984607	  0.984554	  0.985048	     
 6385	 48.298304	 49.462508	 49.712583	 48.686535	     	  0.984454	  0.984526	  0.984443	  0.984464	     
 6386	 48.234179	 49.464683	 49.704680	 48.638964	     	  0.984342	  0.984515	  0.984419	  0.984384	     
 6387	 48.135477	 49.455331	 49.699892	 48.564633	     	  0.984261	  0.984515	  0.984426	  0.984330	     
 6388	 45.100890	 46.263437	 47.168323	 45.569430	     	  0.970830	  0.978314	  0.979826	  0.973576	     
 6389	 45.109930	 46.342555	 47.282828	 45.600417	     	  0.971779	  0.979187	  0.980595	  0.974483	     
 6390	 45.410203	 46.402546	 47.357496	 45.840206	     	  0.972999	  0.979418	  0.980809	  0.975370	     
 6391	 45.187952	 46.297968	 47.363312	 45.661281	     	  0.972470	  0.979323	  0.980841	  0.975008	     
 6392	 45.477225	 46.477348	 47.417489	 45.907540	     	  0.972872	  0.979470	  0.980876	  0.975305	     
 6393	 45.279528	 46.321659	 47.452362	 45.742736	     	  0.972829	  0.979599	  0.981114	  0.975338	     
 6394	 45.488678	 46.478499	 47.499540	 45.925734	     	  0.973248	  0.979838	  0.981165	  0.975666	     
 6395	 45.292275	 46.317066	 47.460912	 45.752478	     	  0.972824	  0.979656	  0.981148	  0.975350	     
 6396	 45.478142	 46.538327	 47.506841	 45.927523	     	  0.972782	  0.979780	  0.981141	  0.975342	     
 6397	 45.133543	 46.389724	 47.489966	 45.647726	     	  0.972039	  0.979785	  0.981144	  0.974848	     
 6398	 45.671733	 46.504362	 47.560477	 46.071096	     	  0.974192	  0.980054	  0.981402	  0.976370	     
 6399	 45.277709	 46.304240	 47.483733	 45.742355	     	  0.973404	  0.979793	  0.981367	  0.975796	     
 6400	 45.783878	 46.622428	 47.658273	 46.182433	     	  0.974234	  0.980017	  0.981787	  0.976456	     
 6401	 45.318772	 46.324317	 47.531809	 45.781120	     	  0.973496	  0.979864	  0.981752	  0.975934	     
 6402	 45.919052	 46.588994	 47.742228	 46.285719	     	  0.975223	  0.980446	  0.982296	  0.977273	     
 6403	 45.495792	 46.438126	 47.767721	 45.955291	     	  0.974606	  0.980698	  0.982821	  0.976991	     
 6404	 46.022248	 46.845599	 47.926177	 46.422003	     	  0.975494	  0.981388	  0.983128	  0.977749	     
 6405	 45.201432	 46.545649	 47.854948	 45.759393	     	  0.972263	  0.981176	  0.982937	  0.975527	     
 6406	 45.454560	 46.746808	 47.928719	 45.986492	     	  0.972043	  0.981281	  0.982733	  0.975364	     
 6407	 44.885908	 46.475282	 47.785789	 45.502044	     	  0.970066	  0.981023	  0.982437	  0.973954	     
 6408	 44.958134	 46.546818	 47.663934	 45.554671	     	  0.968731	  0.980569	  0.981773	  0.972878	     
 6409	 44.583046	 46.465262	 47.715232	 45.259606	     	  0.968539	  0.980916	  0.981877	  0.972825	     
 6410	 44.864737	 46.610700	 47.783910	 45.503314	     	  0.968808	  0.980953	  0.981882	  0.973011	     
 6411	 44.436541	 46.316559	 47.692271	 45.124371	     	  0.967508	  0.980689	  0.981711	  0.972072	     
 6412	 44.600821	 46.579629	 47.716633	 45.287901	     	  0.966518	  0.980640	  0.981654	  0.971394	     
 6413	 44.547524	 46.388019	 47.770534	 45.227302	     	  0.967937	  0.980674	  0.981697	  0.972353	     
 6414	 44.789164	 46.549466	 47.808684	 45.439385	     	  0.968252	  0.980891	  0.981803	  0.972617	     
 6415	 44.502771	 46.304356	 47.754341	 45.180205	     	  0.967293	  0.980662	  0.981739	  0.971929	     
 6416	 44.587947	 46.640556	 47.765078	 45.289912	     	  0.966437	  0.980692	  0.981758	  0.971366	     
 6417	 44.623137	 46.502490	 47.844222	 45.307675	     	  0.968305	  0.980846	  0.981789	  0.972642	     
 6418	 44.964436	 46.530172	 47.871001	 45.578073	     	  0.969728	  0.980973	  0.981920	  0.973634	     
 6419	 44.710784	 46.402659	 47.822123	 45.360878	     	  0.968985	  0.980972	  0.981920	  0.973138	     
 6420	 44.752738	 46.654058	 47.798180	 45.423413	     	  0.967681	  0.980676	  0.981827	  0.972205	     
 6421	 44.679978	 46.468695	 47.848600	 45.348048	     	  0.968565	  0.980716	  0.981755	  0.972788	     
 6422	 44.856365	 46.518146	 47.877619	 45.493910	     	  0.968550	  0.980693	  0.981803	  0.972783	     
 6423	 44.610914	 46.357254	 47.816937	 45.276991	     	  0.967803	  0.980621	  0.981733	  0.972261	     
 6424	 44.650214	 46.608162	 47.800446	 45.337973	     	  0.966742	  0.980429	  0.981734	  0.971522	     
 6425	 44.660125	 46.467775	 47.882521	 45.335642	     	  0.968299	  0.980619	  0.981738	  0.972592	     
 6426	 44.928612	 46.467432	 47.919038	 45.546803	     	  0.969020	  0.980573	  0.981832	  0.973081	     
 6427	 44.713972	 46.280315	 47.862479	 45.350885	     	  0.968548	  0.980542	  0.981807	  0.972757	     
 6428	 44.854914	 46.608363	 47.835682	 45.500493	     	  0.968375	  0.980273	  0.981833	  0.972601	     
 6429	 44.812302	 46.421902	 47.894231	 45.448736	     	  0.969513	  0.980499	  0.981872	  0.973403	     
 6430	 44.949054	 46.606204	 47.844748	 45.573744	     	  0.969185	  0.980282	  0.981900	  0.973153	     
 6431	 45.020477	 46.599409	 47.836512	 45.626891	     	  0.969563	  0.980238	  0.981888	  0.973397	     
 6432	 48.167237	 49.742641	 50.224787	 48.690930	     	  0.982872	  0.987783	  0.987173	  0.984408	     
 6433	 46.275941	 49.267540	 49.918199	 47.125069	     	  0.977959	  0.987788	  0.987166	  0.981132	     
 6434	 46.411179	 48.990663	 49.974265	 47.209611	     	  0.977662	  0.987510	  0.987109	  0.980878	     
 6435	 46.019867	 48.588071	 49.875586	 46.842070	     	  0.976402	  0.987410	  0.986991	  0.980001	     
 6436	 46.355426	 48.764586	 49.711667	 47.116129	     	  0.976468	  0.987045	  0.986980	  0.979982	     
 6437	 45.990245	 48.322033	 49.668433	 46.770541	     	  0.976351	  0.987122	  0.986869	  0.979899	     
 6438	 46.082533	 48.198747	 49.753826	 46.836548	     	  0.975939	  0.986846	  0.986832	  0.979572	     
 6439	 45.555595	 47.656094	 49.593242	 46.337695	     	  0.973846	  0.986767	  0.986666	  0.978136	     
 6440	 45.539671	 48.433516	 49.367654	 46.394670	     	  0.972881	  0.986359	  0.986581	  0.977411	     
 6441	 45.428611	 47.998058	 49.331716	 46.254860	     	  0.973570	  0.986435	  0.986420	  0.977856	     
 6442	 45.642314	 48.055690	 49.515780	 46.448441	     	  0.973900	  0.986225	  0.986401	  0.978037	     
 6443	 45.338532	 47.387340	 49.335352	 46.111014	     	  0.972791	  0.985970	  0.986111	  0.977207	     
 6444	 45.326257	 48.198219	 49.155264	 46.179056	     	  0.971711	  0.985696	  0.985950	  0.976415	     
 6445	 45.246347	 47.736043	 48.988917	 46.050253	     	  0.972622	  0.985752	  0.985790	  0.977005	     
 6446	 45.488781	 47.806328	 49.273693	 46.276435	     	  0.973069	  0.985468	  0.985783	  0.977255	     
 6447	 45.162046	 47.072720	 49.046522	 45.908144	     	  0.971786	  0.985151	  0.985402	  0.976283	     
 6448	 45.198553	 47.888618	 48.929689	 46.023678	     	  0.970859	  0.984961	  0.985151	  0.975592	     
 6449	 45.150505	 47.337497	 48.694754	 45.902095	     	  0.972140	  0.984904	  0.985116	  0.976430	     
 6450	 45.359180	 47.455408	 48.976573	 46.106143	     	  0.972482	  0.984542	  0.985006	  0.976580	     
 6451	 44.888904	 46.622067	 48.730828	 45.608528	     	  0.971439	  0.984045	  0.984594	  0.975733	     
 6452	 45.191877	 47.559316	 48.671312	 45.958941	     	  0.970563	  0.984063	  0.984266	  0.975097	     
 6453	 44.819814	 46.787598	 48.337398	 45.542233	     	  0.971022	  0.983784	  0.984077	  0.975325	     
 6454	 45.107483	 46.997051	 48.666031	 45.823602	     	  0.971164	  0.983647	  0.984020	  0.975387	     
 6455	 44.708596	 46.335612	 48.453421	 45.406121	     	  0.969448	  0.983032	  0.983581	  0.974067	     
 6456	 44.716074	 47.307203	 48.404822	 45.526732	     	  0.966785	  0.983045	  0.983151	  0.972222	     
 6457	 44.533447	 46.641341	 48.152228	 45.281953	     	  0.968269	  0.982860	  0.983048	  0.973164	     
 6458	 44.973765	 46.996451	 48.462762	 45.700501	     	  0.969650	  0.982791	  0.982999	  0.974065	     
 6459	 44.511267	 46.226238	 48.235502	 45.218813	     	  0.968042	  0.982150	  0.982357	  0.972779	     
 6460	 44.490851	 47.012578	 48.138249	 45.290216	     	  0.965362	  0.982100	  0.981935	  0.970914	     
 6461	 44.411900	 46.462095	 47.991806	 45.149979	     	  0.967493	  0.981993	  0.981841	  0.972301	     
 6462	 44.833660	 46.741706	 48.204793	 45.535559	     	  0.968738	  0.981911	  0.981860	  0.973121	     
 6463	 44.464872	 46.197877	 48.042733	 45.162421	     	  0.967854	  0.981564	  0.981306	  0.972381	     
