Frame	 PSNR-Y 	 PSNR-U 	 PSNR-V 	 PSNR-All 	 Frame	  SSIM-Y	  SSIM-U	  SSIM-V	  SSIM-All	 Frame 
 8554	 44.038558	 44.854440	 46.124189	 44.458205	     	  0.980395	  0.972120	  0.974443	  0.978024	     
 8555	 43.886627	 44.799411	 46.109104	 44.336254	     	  0.980135	  0.972010	  0.974423	  0.977829	     
 8556	 43.886189	 44.753858	 46.087520	 44.326684	     	  0.980064	  0.971727	  0.974178	  0.977694	     
 8557	 43.823564	 44.681694	 46.036760	 44.263933	     	  0.979843	  0.971509	  0.974053	  0.977489	     
 8558	 43.874234	 44.658916	 46.022698	 44.296202	     	  0.979736	  0.971266	  0.973899	  0.977352	     
 8559	 43.737478	 44.608476	 45.996994	 44.184903	     	  0.979512	  0.971152	  0.973814	  0.977169	     
 8560	 43.807439	 44.607672	 46.013453	 44.238199	     	  0.979578	  0.971048	  0.973787	  0.977191	     
 8561	 42.464814	 43.093467	 45.097468	 42.913824	     	  0.977672	  0.966766	  0.971310	  0.974794	     
 8562	 43.041054	 43.088883	 45.018990	 43.322717	     	  0.978507	  0.966055	  0.970835	  0.975153	     
 8563	 42.633308	 42.319597	 44.432988	 42.828994	     	  0.977689	  0.961562	  0.968508	  0.973471	     
 8564	 43.232217	 43.919613	 45.602287	 43.663308	     	  0.978138	  0.968581	  0.972685	  0.975636	     
 8565	 42.692751	 42.688115	 44.750614	 42.974062	     	  0.977455	  0.962928	  0.969610	  0.973726	     
 8566	 43.334389	 43.120235	 45.011908	 43.534250	     	  0.977928	  0.964158	  0.970086	  0.974326	     
 8567	 42.714575	 42.458002	 44.448914	 42.913317	     	  0.976667	  0.961599	  0.968144	  0.972735	     
 8568	 43.037079	 43.525665	 45.280868	 43.422780	     	  0.976183	  0.965659	  0.971031	  0.973571	     
 8569	 42.743681	 42.283329	 44.379017	 42.892376	     	  0.975970	  0.959750	  0.967619	  0.971875	     
 8570	 43.213160	 42.958491	 44.829086	 43.398227	     	  0.976208	  0.962259	  0.968887	  0.972663	     
 8571	 42.684235	 42.302332	 44.435685	 42.861493	     	  0.975329	  0.959176	  0.967831	  0.971387	     
 8572	 42.787832	 43.304629	 45.046827	 43.179764	     	  0.974033	  0.963504	  0.969664	  0.971550	     
 8573	 42.802399	 42.556344	 44.496527	 42.998358	     	  0.975015	  0.960074	  0.967746	  0.971313	     
 8574	 43.090440	 42.948663	 44.776503	 43.304496	     	  0.974583	  0.961262	  0.968314	  0.971318	     
 8575	 42.837155	 42.565985	 44.495065	 43.024182	     	  0.974548	  0.959837	  0.967590	  0.970936	     
 8576	 43.066027	 43.506549	 45.142155	 43.425369	     	  0.973586	  0.963751	  0.969509	  0.971267	     
 8577	 42.831352	 42.484358	 44.477365	 43.002825	     	  0.974327	  0.959484	  0.967631	  0.970738	     
 8578	 42.780810	 42.780929	 44.661802	 43.043022	     	  0.972528	  0.960175	  0.967715	  0.969667	     
 8579	 42.728676	 42.653339	 44.574352	 42.973378	     	  0.973230	  0.959860	  0.967850	  0.970105	     
 8580	 43.014438	 43.492971	 45.136757	 43.385142	     	  0.971771	  0.962946	  0.969247	  0.969880	     
 8581	 42.829267	 42.760225	 44.670245	 43.074556	     	  0.973171	  0.960431	  0.968491	  0.970267	     
 8582	 42.955534	 43.110697	 44.858969	 43.247381	     	  0.972032	  0.961327	  0.968464	  0.969653	     
 8583	 42.778599	 42.750044	 44.585958	 43.027215	     	  0.972822	  0.960127	  0.967974	  0.969898	     
 8584	 42.957448	 43.484231	 45.098922	 43.338093	     	  0.970552	  0.962440	  0.968949	  0.968933	     
 8585	 42.749899	 42.784367	 44.584051	 43.012762	     	  0.972248	  0.960171	  0.968000	  0.969527	     
 8586	 42.947503	 43.069824	 44.820837	 43.230216	     	  0.971136	  0.960538	  0.968128	  0.968868	     
 8587	 42.701413	 42.776890	 44.653714	 42.985025	     	  0.971524	  0.959767	  0.968109	  0.968995	     
 8588	 42.952555	 43.478384	 45.074997	 43.330928	     	  0.969643	  0.962173	  0.968801	  0.968258	     
 8589	 42.702302	 42.973074	 44.807054	 43.036601	     	  0.970793	  0.960790	  0.968652	  0.968769	     
 8590	 43.137408	 43.590632	 45.185801	 43.495701	     	  0.970119	  0.962659	  0.969008	  0.968691	     
 8591	 43.354760	 43.726642	 45.318812	 43.690107	     	  0.971062	  0.963658	  0.969629	  0.969589	     
 8592	 47.009905	 46.930291	 47.923772	 47.135670	     	  0.985394	  0.979461	  0.980611	  0.983608	     
 8593	 43.919934	 44.462778	 46.113851	 44.308963	     	  0.977888	  0.972171	  0.976721	  0.976741	     
 8594	 44.372312	 44.770892	 46.339475	 44.712416	     	  0.977736	  0.971682	  0.976146	  0.976462	     
 8595	 43.360580	 43.960314	 45.705846	 43.775137	     	  0.975008	  0.968714	  0.974678	  0.973904	     
 8596	 44.087688	 44.606284	 46.107422	 44.453320	     	  0.975663	  0.969738	  0.974377	  0.974461	     
 8597	 43.098675	 43.711862	 45.430304	 43.513917	     	  0.973229	  0.966802	  0.973213	  0.972155	     
 8598	 43.455126	 43.942908	 45.547145	 43.823948	     	  0.973154	  0.966382	  0.972587	  0.971931	     
 8599	 42.855878	 43.420191	 45.127182	 43.256805	     	  0.972112	  0.964581	  0.971796	  0.970804	     
 8600	 43.612213	 44.168524	 45.656124	 43.986642	     	  0.972768	  0.966385	  0.972209	  0.971611	     
 8601	 42.708266	 43.342173	 44.979466	 43.120277	     	  0.971083	  0.963763	  0.971081	  0.969863	     
 8602	 43.261653	 43.748155	 45.293147	 43.623442	     	  0.971686	  0.964294	  0.971266	  0.970384	     
 8603	 42.624699	 43.205385	 44.859608	 43.024289	     	  0.970426	  0.962444	  0.970330	  0.969080	     
 8604	 43.093007	 43.722344	 45.201776	 43.486356	     	  0.970056	  0.963278	  0.970177	  0.968947	     
 8605	 42.613966	 43.202214	 44.828663	 43.012552	     	  0.970068	  0.962241	  0.970102	  0.968769	     
 8606	 43.152813	 43.676353	 45.118594	 43.513062	     	  0.970636	  0.963513	  0.970273	  0.969389	     
 8607	 42.516035	 43.126794	 44.680055	 42.912611	     	  0.969286	  0.961424	  0.969371	  0.967990	     
 8608	 43.037873	 43.626144	 45.011226	 43.409320	     	  0.969362	  0.962351	  0.969377	  0.968196	     
 8609	 42.538538	 43.232027	 44.696657	 42.947477	     	  0.969106	  0.961848	  0.969399	  0.967945	     
 8610	 43.106266	 43.615356	 44.971711	 43.452524	     	  0.969768	  0.962359	  0.969438	  0.968478	     
 8611	 42.522901	 43.209753	 44.619778	 42.923939	     	  0.968676	  0.961228	  0.968779	  0.967452	     
 8612	 43.047281	 43.615761	 44.900850	 43.401619	     	  0.968394	  0.961508	  0.968585	  0.967278	     
 8613	 42.557932	 43.285438	 44.591462	 42.958088	     	  0.968526	  0.961670	  0.968776	  0.967425	     
 8614	 43.113945	 43.652831	 44.919531	 43.457891	     	  0.969183	  0.962301	  0.969182	  0.968036	     
 8615	 42.534068	 43.282532	 44.577311	 42.938567	     	  0.967928	  0.961221	  0.968703	  0.966939	     
 8616	 43.008037	 43.615856	 44.822878	 43.363998	     	  0.967512	  0.960956	  0.968113	  0.966520	     
 8617	 42.722642	 43.423942	 44.673879	 43.109250	     	  0.968471	  0.962015	  0.968988	  0.967481	     
 8618	 43.127039	 43.667789	 44.857463	 43.462265	     	  0.968973	  0.962220	  0.968841	  0.967825	     
 8619	 42.516453	 43.221575	 44.476967	 42.904731	     	  0.967796	  0.961017	  0.968209	  0.966735	     
 8620	 43.041010	 43.619080	 44.777304	 43.382857	     	  0.967699	  0.961382	  0.968268	  0.966741	     
 8621	 42.755932	 43.407755	 44.617360	 43.124316	     	  0.968208	  0.962072	  0.968955	  0.967310	     
 8622	 43.172511	 43.703802	 44.837759	 43.498305	     	  0.968732	  0.962573	  0.968852	  0.967725	     
 8623	 42.611584	 43.257346	 44.467637	 42.978385	     	  0.967681	  0.961419	  0.968211	  0.966725	     
 8624	 43.029371	 43.620068	 44.709449	 43.366371	     	  0.966949	  0.961091	  0.967478	  0.966061	     
 8625	 42.759798	 43.363360	 44.559557	 43.113290	     	  0.967839	  0.961687	  0.968276	  0.966887	     
 8626	 43.128394	 43.651582	 44.733556	 43.445500	     	  0.968186	  0.962052	  0.968033	  0.967138	     
 8627	 42.548235	 43.200706	 44.397011	 42.915223	     	  0.966978	  0.960885	  0.967540	  0.966056	     
 8628	 42.984633	 43.579622	 44.658049	 43.321492	     	  0.966663	  0.960771	  0.966995	  0.965736	     
 8629	 42.595985	 43.210212	 44.390268	 42.950498	     	  0.967343	  0.961099	  0.967306	  0.966296	     
 8630	 43.188494	 43.683683	 44.765029	 43.497584	     	  0.968567	  0.962359	  0.967938	  0.967428	     
 8631	 42.583047	 43.265444	 44.444076	 42.956143	     	  0.967201	  0.960967	  0.967449	  0.966204	     
 8632	 43.032403	 43.633696	 44.670317	 43.365885	     	  0.967140	  0.961156	  0.967189	  0.966151	     
 8633	 42.613779	 43.300654	 44.455361	 42.985264	     	  0.967291	  0.961422	  0.967495	  0.966347	     
 8634	 43.180163	 43.747902	 44.800800	 43.506237	     	  0.968268	  0.962548	  0.968211	  0.967305	     
 8635	 42.613138	 43.360948	 44.470139	 42.995845	     	  0.967339	  0.961810	  0.967829	  0.966499	     
 8636	 43.036222	 43.696652	 44.680634	 43.379721	     	  0.966906	  0.961325	  0.967152	  0.966017	     
 8637	 42.541767	 43.465560	 44.515205	 42.964723	     	  0.966634	  0.961824	  0.967604	  0.965994	     
 8638	 43.206450	 43.921650	 44.842035	 43.557296	     	  0.967588	  0.962605	  0.967977	  0.966822	     
 8639	 43.395469	 44.104681	 44.971145	 43.737926	     	  0.968493	  0.964064	  0.968787	  0.967804	     
 8640	 46.628538	 46.808710	 47.377778	 46.775093	     	  0.982442	  0.977441	  0.978772	  0.980997	     
 8641	 43.798684	 45.103777	 46.116664	 44.315490	     	  0.974231	  0.973438	  0.976576	  0.974490	     
 8642	 44.146475	 45.169084	 46.115226	 44.583416	     	  0.974167	  0.972738	  0.975786	  0.974199	     
 8643	 43.215381	 44.409756	 45.490546	 43.711910	     	  0.971480	  0.970311	  0.974404	  0.971773	     
 8644	 44.150436	 45.069868	 45.865217	 44.541776	     	  0.973389	  0.971102	  0.974084	  0.973123	     
 8645	 42.968956	 44.082348	 45.127005	 43.440817	     	  0.970141	  0.968295	  0.972592	  0.970242	     
 8646	 43.546038	 44.519189	 45.431946	 43.965972	     	  0.970770	  0.968704	  0.972751	  0.970756	     
 8647	 42.782941	 43.897583	 44.887161	 43.248863	     	  0.968645	  0.966395	  0.971382	  0.968726	     
 8648	 43.328803	 44.235209	 45.049851	 43.718987	     	  0.968778	  0.965924	  0.970175	  0.968535	     
 8649	 42.702460	 43.758012	 44.712308	 43.148982	     	  0.967968	  0.964976	  0.970414	  0.967877	     
 8650	 43.259178	 44.174193	 45.040601	 43.657999	     	  0.968802	  0.965854	  0.970491	  0.968592	     
 8651	 42.580433	 43.627003	 44.551518	 43.021129	     	  0.966707	  0.964125	  0.969364	  0.966719	     
 8652	 43.069002	 43.952769	 44.811390	 43.458439	     	  0.966669	  0.963876	  0.968807	  0.966560	     
 8653	 42.596973	 43.592163	 44.507632	 43.023071	     	  0.966662	  0.963860	  0.969179	  0.966614	     
 8654	 43.210643	 44.022628	 44.932336	 43.586803	     	  0.967879	  0.964645	  0.969682	  0.967641	     
 8655	 42.612172	 43.564540	 44.550559	 43.035252	     	  0.966552	  0.963373	  0.969053	  0.966439	     
 8656	 42.966104	 43.806088	 44.633038	 43.339735	     	  0.965421	  0.962570	  0.967641	  0.965316	     
 8657	 42.537454	 43.509505	 44.462886	 42.961907	     	  0.966441	  0.962805	  0.968385	  0.966159	     
 8658	 43.098837	 43.899648	 44.773989	 43.467596	     	  0.967379	  0.963593	  0.968693	  0.966967	     
 8659	 42.497453	 43.466865	 44.405711	 42.919489	     	  0.966065	  0.962306	  0.968023	  0.965765	     
 8660	 42.880400	 43.733278	 44.491051	 43.248951	     	  0.964760	  0.961858	  0.966739	  0.964606	     
 8661	 42.475916	 43.525175	 44.301129	 42.899653	     	  0.966172	  0.962781	  0.967713	  0.965864	     
 8662	 42.929367	 43.884432	 44.607828	 43.321463	     	  0.966607	  0.963642	  0.967978	  0.966342	     
 8663	 42.277807	 43.345709	 44.080913	 42.701553	     	  0.966018	  0.961388	  0.966178	  0.965273	     
 8664	 42.382344	 43.059343	 43.787320	 42.698088	     	  0.963808	  0.957107	  0.962007	  0.962391	     
 8665	 40.298885	 42.097749	 42.831484	 40.904523	     	  0.958523	  0.951990	  0.954401	  0.956747	     
 8666	 40.603040	 41.799444	 42.415733	 41.046186	     	  0.959013	  0.948281	  0.949436	  0.955628	     
 8667	 40.514152	 41.755439	 42.375513	 40.969456	     	  0.958854	  0.947979	  0.949115	  0.955418	     
 8668	 40.563908	 41.814509	 42.446998	 41.023121	     	  0.958641	  0.948293	  0.949541	  0.955399	     
 8669	 40.879737	 41.901455	 42.505610	 41.274960	     	  0.961339	  0.949298	  0.950153	  0.957468	     
 8670	 41.135359	 41.969374	 42.559084	 41.477258	     	  0.962865	  0.949757	  0.950476	  0.958615	     
 8671	 41.050242	 41.965664	 42.550337	 41.414032	     	  0.962701	  0.949811	  0.950475	  0.958515	     
 8672	 41.056752	 41.979416	 42.565592	 41.422726	     	  0.962551	  0.949797	  0.950446	  0.958408	     
 8673	 41.243645	 42.041569	 42.605332	 41.572054	     	  0.964069	  0.950418	  0.950834	  0.959588	     
 8674	 41.365694	 42.077105	 42.636785	 41.669077	     	  0.964616	  0.950565	  0.950987	  0.960002	     
 8675	 41.272593	 42.068842	 42.635494	 41.600911	     	  0.964310	  0.950644	  0.951027	  0.959818	     
 8676	 41.271465	 42.068033	 42.635847	 41.600025	     	  0.964327	  0.950565	  0.950950	  0.959803	     
 8677	 41.340943	 42.093097	 42.657544	 41.656534	     	  0.965106	  0.950890	  0.951193	  0.960417	     
 8678	 41.451649	 42.113696	 42.673872	 41.740968	     	  0.965663	  0.950974	  0.951295	  0.960820	     
 8679	 41.370116	 42.102522	 42.673581	 41.680985	     	  0.965479	  0.950984	  0.951341	  0.960707	     
 8680	 41.398348	 42.116867	 42.686221	 41.705043	     	  0.965358	  0.950959	  0.951373	  0.960627	     
 8681	 41.389037	 42.131142	 42.692177	 41.701328	     	  0.965609	  0.951260	  0.951539	  0.960872	     
 8682	 41.451124	 42.152284	 42.707038	 41.750924	     	  0.965650	  0.951363	  0.951609	  0.960929	     
 8683	 41.354368	 42.141325	 42.703524	 41.679487	     	  0.965278	  0.951374	  0.951661	  0.960691	     
 8684	 41.438163	 42.156662	 42.720648	 41.744139	     	  0.965483	  0.951387	  0.951648	  0.960828	     
 8685	 41.468433	 42.175875	 42.729170	 41.769831	     	  0.965922	  0.951631	  0.951830	  0.961192	     
 8686	 41.535796	 42.180132	 42.738426	 41.819763	     	  0.966023	  0.951589	  0.951826	  0.961251	     
 8687	 41.614707	 42.197272	 42.757037	 41.880977	     	  0.966363	  0.951729	  0.951949	  0.961522	     
 8688	 44.395542	 44.940153	 45.239295	 44.614065	     	  0.980216	  0.971266	  0.969155	  0.976881	     
 8689	 43.353262	 44.858429	 45.159365	 43.837564	     	  0.976542	  0.971404	  0.969400	  0.974495	     
 8690	 43.357341	 44.830673	 45.122460	 43.832381	     	  0.976316	  0.971317	  0.969184	  0.974294	     
 8691	 43.051746	 44.786379	 45.089667	 43.593627	     	  0.975348	  0.971188	  0.969081	  0.973610	     
 8692	 43.238562	 44.757821	 45.088082	 43.730034	     	  0.976050	  0.970949	  0.968843	  0.973999	     
 8693	 42.790652	 44.674480	 45.004365	 43.371628	     	  0.974330	  0.970824	  0.968699	  0.972807	     
 8694	 42.837096	 44.632260	 44.964015	 43.397030	     	  0.974299	  0.970606	  0.968500	  0.972717	     
 8695	 42.586319	 44.571224	 44.928703	 43.194223	     	  0.973473	  0.970393	  0.968364	  0.972108	     
 8696	 42.752277	 44.531487	 44.918523	 43.314756	     	  0.974093	  0.970119	  0.968125	  0.972436	     
 8697	 42.506917	 44.466949	 44.849573	 43.111825	     	  0.973046	  0.969934	  0.967933	  0.971675	     
 8698	 42.594005	 44.435270	 44.833597	 43.172653	     	  0.973128	  0.969753	  0.967789	  0.971676	     
 8699	 42.431020	 44.376281	 44.799722	 43.037024	     	  0.972687	  0.969541	  0.967635	  0.971321	     
 8700	 42.563868	 44.342732	 44.792177	 43.133409	     	  0.973149	  0.969227	  0.967427	  0.971542	     
 8701	 42.430175	 44.290303	 44.751753	 43.020419	     	  0.972759	  0.969047	  0.967315	  0.971233	     
 8702	 42.498500	 44.259876	 44.728926	 43.066072	     	  0.972746	  0.968844	  0.967113	  0.971157	     
 8703	 42.372055	 44.218283	 44.704361	 42.961765	     	  0.972417	  0.968735	  0.967049	  0.970909	     
 8704	 42.434345	 44.186503	 44.700572	 43.004801	     	  0.972490	  0.968429	  0.966857	  0.970874	     
 8705	 42.374100	 44.142496	 44.656683	 42.948457	     	  0.972412	  0.968287	  0.966709	  0.970774	     
 8706	 42.397763	 44.123888	 44.638943	 42.962075	     	  0.972204	  0.968100	  0.966575	  0.970582	     
 8707	 42.250343	 44.078978	 44.623565	 42.842398	     	  0.971708	  0.967974	  0.966538	  0.970224	     
 8708	 42.543417	 44.071504	 44.644525	 43.065960	     	  0.972972	  0.967857	  0.966625	  0.971062	     
 8709	 42.198414	 44.000236	 44.587636	 42.788863	     	  0.970542	  0.967807	  0.966849	  0.969470	     
 8710	 42.160655	 43.935019	 44.514370	 42.743711	     	  0.968932	  0.967135	  0.966247	  0.968185	     
 8711	 41.760513	 43.827122	 44.425319	 42.413210	     	  0.966563	  0.966667	  0.965879	  0.966466	     
 8712	 42.234311	 43.904495	 44.524123	 42.796921	     	  0.969741	  0.966922	  0.965946	  0.968638	     
 8713	 41.799045	 43.793309	 44.411723	 42.437486	     	  0.967164	  0.966474	  0.965723	  0.966809	     
 8714	 41.993768	 43.845238	 44.438717	 42.596559	     	  0.968456	  0.966348	  0.965433	  0.967601	     
 8715	 41.873699	 43.779405	 44.407822	 42.492884	     	  0.968756	  0.966163	  0.965275	  0.967743	     
 8716	 42.094224	 43.794139	 44.431337	 42.665937	     	  0.969314	  0.965945	  0.965150	  0.968058	     
 8717	 41.917980	 43.745841	 44.386772	 42.520404	     	  0.968895	  0.965829	  0.965058	  0.967745	     
 8718	 42.080553	 43.753747	 44.379822	 42.644609	     	  0.969506	  0.965758	  0.964924	  0.968117	     
 8719	 41.950890	 43.720878	 44.367555	 42.540324	     	  0.969204	  0.965657	  0.964859	  0.967889	     
 8720	 42.103739	 43.714843	 44.373353	 42.656411	     	  0.969654	  0.965479	  0.964765	  0.968143	     
 8721	 41.906140	 43.649158	 44.289048	 42.488435	     	  0.969180	  0.965275	  0.964476	  0.967745	     
 8722	 42.074118	 43.639595	 44.269500	 42.612419	     	  0.969700	  0.965028	  0.964302	  0.968022	     
 8723	 41.882981	 43.572217	 44.226724	 42.454055	     	  0.969091	  0.964828	  0.964111	  0.967551	     
 8724	 42.092709	 43.607735	 44.264534	 42.621656	     	  0.969705	  0.964802	  0.964140	  0.967960	     
 8725	 41.963709	 43.543239	 44.189788	 42.507339	     	  0.969477	  0.964662	  0.963880	  0.967742	     
 8726	 42.147810	 43.558756	 44.185817	 42.647350	     	  0.970101	  0.964652	  0.963749	  0.968134	     
 8727	 41.921069	 43.478585	 44.125330	 42.459331	     	  0.969541	  0.964410	  0.963467	  0.967673	     
 8728	 42.113305	 43.515085	 44.159531	 42.612565	     	  0.970046	  0.964318	  0.963407	  0.967985	     
 8729	 41.944246	 43.454215	 44.091996	 42.469765	     	  0.969683	  0.964160	  0.963219	  0.967685	     
 8730	 42.104782	 43.473582	 44.112884	 42.595100	     	  0.970059	  0.964087	  0.963180	  0.967917	     
 8731	 41.848393	 43.405381	 44.057583	 42.387145	     	  0.969236	  0.963817	  0.962915	  0.967279	     
 8732	 42.049096	 43.441202	 44.097857	 42.547342	     	  0.969681	  0.963768	  0.962875	  0.967561	     
 8733	 41.912012	 43.411283	 44.046166	 42.434547	     	  0.969390	  0.963768	  0.962759	  0.967348	     
 8734	 42.128554	 43.441484	 44.078339	 42.604342	     	  0.969984	  0.963740	  0.962769	  0.967741	     
 8735	 42.218045	 43.439251	 44.069514	 42.669357	     	  0.970394	  0.963646	  0.962678	  0.967984	     
 8736	 44.794073	 45.363390	 45.587784	 45.009142	     	  0.981116	  0.972945	  0.970509	  0.977986	     
 8737	 43.347488	 45.097639	 45.342368	 43.886224	     	  0.976004	  0.972445	  0.970116	  0.974429	     
 8738	 43.337480	 45.084799	 45.316791	 43.874000	     	  0.975533	  0.972343	  0.969884	  0.974060	     
 8739	 42.868442	 44.963118	 45.224910	 43.491100	     	  0.974181	  0.971938	  0.969545	  0.973035	     
 8740	 43.113940	 44.965414	 45.253987	 43.682422	     	  0.974929	  0.971702	  0.969335	  0.973459	     
 8741	 42.547048	 44.631500	 44.988188	 43.177874	     	  0.973246	  0.971045	  0.968788	  0.972136	     
 8742	 42.387302	 44.398621	 44.873396	 43.014247	     	  0.972510	  0.969930	  0.968108	  0.971346	     
 8743	 41.725644	 44.168565	 44.671971	 42.450913	     	  0.970493	  0.969328	  0.967572	  0.969812	     
 8744	 42.116226	 44.069576	 44.615048	 42.737484	     	  0.971969	  0.968503	  0.967015	  0.970566	     
 8745	 41.168795	 43.240642	 43.904207	 41.829474	     	  0.968019	  0.965136	  0.964327	  0.966924	     
 8746	 42.141358	 42.982117	 43.824426	 42.517098	     	  0.971801	  0.962815	  0.963255	  0.968879	     
 8747	 41.035988	 42.447385	 43.388843	 41.571254	     	  0.967188	  0.960461	  0.961358	  0.965095	     
 8748	 42.067067	 43.545707	 44.249605	 42.592384	     	  0.971201	  0.965106	  0.965107	  0.969170	     
 8749	 41.178767	 42.079614	 43.181826	 41.601748	     	  0.968497	  0.957753	  0.960000	  0.965290	     
 8750	 41.952604	 42.792243	 43.648089	 42.329706	     	  0.970396	  0.960881	  0.961804	  0.967378	     
 8751	 41.046609	 41.921878	 42.983671	 41.458073	     	  0.966489	  0.956391	  0.958645	  0.963499	     
 8752	 41.823230	 43.243034	 43.864489	 42.324346	     	  0.968687	  0.963261	  0.963078	  0.966848	     
 8753	 41.160992	 42.011072	 42.967039	 41.553113	     	  0.965644	  0.956206	  0.958329	  0.962852	     
 8754	 41.651951	 42.830801	 43.559163	 42.104009	     	  0.966705	  0.959993	  0.961003	  0.964636	     
 8755	 40.976192	 41.747230	 42.814751	 41.360255	     	  0.963250	  0.954254	  0.957155	  0.960735	     
 8756	 41.622555	 42.892022	 43.589678	 42.094394	     	  0.965670	  0.960166	  0.960855	  0.963951	     
 8757	 41.202521	 41.869876	 42.844627	 41.546808	     	  0.963959	  0.954689	  0.957123	  0.961275	     
 8758	 41.529542	 42.666660	 43.306562	 41.959986	     	  0.965105	  0.958821	  0.959259	  0.963083	     
 8759	 40.808653	 41.600164	 42.659662	 41.197314	     	  0.962383	  0.952638	  0.955824	  0.959666	     
 8760	 41.529595	 42.609762	 43.272390	 41.947737	     	  0.964542	  0.957750	  0.958606	  0.962421	     
 8761	 40.856394	 41.704846	 42.649380	 41.246697	     	  0.962510	  0.952336	  0.955281	  0.959610	     
 8762	 41.489401	 42.263177	 43.006246	 41.834243	     	  0.964838	  0.955367	  0.957030	  0.961958	     
 8763	 40.656854	 41.601135	 42.600912	 41.079407	     	  0.961641	  0.951428	  0.955139	  0.958855	     
 8764	 41.465492	 42.524142	 43.194153	 41.878811	     	  0.964174	  0.956397	  0.957801	  0.961815	     
 8765	 40.897474	 41.779088	 42.722970	 41.296648	     	  0.963193	  0.952074	  0.955644	  0.960082	     
 8766	 41.433191	 42.225598	 43.018486	 41.789497	     	  0.965117	  0.954428	  0.956946	  0.961973	     
 8767	 40.761327	 41.781106	 42.660287	 41.189624	     	  0.962525	  0.951609	  0.955222	  0.959488	     
 8768	 41.448698	 42.400309	 43.100919	 41.837027	     	  0.964366	  0.955072	  0.956797	  0.961555	     
 8769	 41.122585	 42.059165	 42.859671	 41.519187	     	  0.964577	  0.953230	  0.956161	  0.961283	     
 8770	 41.639000	 42.338681	 43.077179	 41.962509	     	  0.966478	  0.954378	  0.956841	  0.962855	     
 8771	 41.055740	 42.070203	 42.875851	 41.473823	     	  0.964475	  0.952935	  0.956163	  0.961167	     
 8772	 41.529366	 42.346903	 43.093456	 41.886780	     	  0.964767	  0.954243	  0.956617	  0.961654	     
 8773	 41.062535	 42.068577	 42.854771	 41.476021	     	  0.964359	  0.952940	  0.956020	  0.961066	     
 8774	 41.705253	 42.225391	 42.991123	 41.981023	     	  0.966866	  0.953603	  0.956317	  0.962898	     
 8775	 41.002410	 41.971731	 42.745550	 41.404557	     	  0.964108	  0.952478	  0.955353	  0.960710	     
 8776	 41.587031	 42.317732	 43.096036	 41.924344	     	  0.964807	  0.953717	  0.956607	  0.961592	     
 8777	 41.117439	 41.779285	 42.659854	 41.448428	     	  0.964563	  0.951395	  0.954947	  0.960766	     
 8778	 41.755157	 42.148834	 42.974773	 42.001989	     	  0.966458	  0.953030	  0.956122	  0.962497	     
 8779	 41.129469	 41.713953	 42.621562	 41.442059	     	  0.964893	  0.951116	  0.954631	  0.960886	     
 8780	 41.655706	 42.375900	 43.163703	 41.991290	     	  0.964553	  0.954129	  0.957125	  0.961578	     
 8781	 41.204930	 41.788109	 42.707973	 41.518705	     	  0.964721	  0.951503	  0.954996	  0.960897	     
 8782	 41.825739	 42.408676	 43.175692	 42.119772	     	  0.965765	  0.954363	  0.957199	  0.962437	     
 8783	 42.037264	 42.442777	 43.211947	 42.279985	     	  0.967224	  0.954726	  0.957359	  0.963497	     
 8784	 45.398454	 45.487030	 45.827463	 45.481948	     	  0.981973	  0.973086	  0.971926	  0.978817	     
 8785	 42.569283	 43.222460	 44.161797	 42.905215	     	  0.973396	  0.965744	  0.966984	  0.971052	     
 8786	 43.019622	 43.834573	 44.609608	 43.379908	     	  0.974705	  0.966902	  0.968262	  0.972331	     
 8787	 42.158006	 42.678274	 43.752894	 42.473373	     	  0.971229	  0.962022	  0.964698	  0.968606	     
 8788	 43.107300	 44.171072	 44.824149	 43.519898	     	  0.973631	  0.967955	  0.968500	  0.971830	     
 8789	 42.022467	 42.478800	 43.572806	 42.322065	     	  0.970218	  0.960230	  0.963640	  0.967457	     
 8790	 42.555034	 43.300924	 44.127699	 42.902711	     	  0.971948	  0.963324	  0.965699	  0.969469	     
 8791	 41.842134	 42.271316	 43.365957	 42.134036	     	  0.969544	  0.958257	  0.962216	  0.966442	     
 8792	 42.496393	 43.479768	 44.232859	 42.899776	     	  0.970672	  0.963923	  0.965804	  0.968736	     
 8793	 41.871951	 42.133996	 43.243121	 42.117091	     	  0.969762	  0.956902	  0.961159	  0.966184	     
 8794	 42.165320	 42.798187	 43.620978	 42.480796	     	  0.970007	  0.960183	  0.962823	  0.967172	     
 8795	 41.739900	 42.058264	 43.164566	 42.001198	     	  0.969072	  0.956016	  0.960430	  0.965456	     
 8796	 42.373343	 43.163044	 43.967989	 42.730414	     	  0.969424	  0.961683	  0.963949	  0.967221	     
 8797	 41.873724	 42.032664	 43.163645	 42.091084	     	  0.969501	  0.955806	  0.960167	  0.965663	     
 8798	 42.132890	 42.568093	 43.487983	 42.404219	     	  0.969329	  0.958409	  0.961382	  0.966184	     
 8799	 41.800179	 41.983912	 43.173538	 42.032500	     	  0.968901	  0.955108	  0.959806	  0.965086	     
 8800	 42.307325	 43.003590	 43.836010	 42.641876	     	  0.968679	  0.960386	  0.962699	  0.966300	     
 8801	 41.852299	 41.927603	 43.107194	 42.050856	     	  0.969172	  0.954812	  0.959289	  0.965131	     
